,date_time,tmp,CO2,BLE,IR,WIFI,VOC,bandwidth,channel_index,channel_rssi,f_cnt,hum,rssi,spreading_factor,vis,device_id,snr,gateway
0,2022-10-10 14:09:26+00:00,21.1,528,3,61,2,450,125000,1,-63,2,55.26,-63,7,488,a014,8.2,drag-lps8-01
1,2022-10-18 01:33:49+00:00,22.81,505,0,3,2,719,125000,4,-65,1116,56.41,-65,7,10,a014,9.2,drag-lps8-01
2,2022-10-18 01:48:55+00:00,22.8,511,0,0,1,699,125000,2,-67,1117,56.35,-67,7,7,a014,7.5,drag-lps8-01
3,2022-10-18 02:04:02+00:00,22.81,505,0,3,2,721,125000,6,-64,1118,56.35,-64,7,10,a014,8.2,drag-lps8-01
4,2022-10-18 02:19:15+00:00,22.79,511,0,0,1,707,125000,7,-69,1120,56.38,-69,7,7,a014,9.5,drag-lps8-01
5,2022-10-18 02:34:23+00:00,22.79,514,0,1,2,687,125000,1,-66,1121,56.48,-66,7,7,a014,9.2,drag-lps8-01
6,2022-10-18 02:49:36+00:00,22.82,520,0,3,0,702,125000,4,-65,1123,56.73,-65,7,10,a014,8.8,drag-lps8-01
7,2022-10-18 03:04:43+00:00,22.81,530,0,2,2,700,125000,2,-66,1124,57.16,-66,7,7,a014,7.2,drag-lps8-01
8,2022-10-18 03:19:49+00:00,22.8,533,0,0,2,654,125000,0,-67,1125,57.38,-67,7,7,a014,8.8,drag-lps8-01
9,2022-10-18 03:34:56+00:00,22.81,539,0,3,1,630,125000,6,-65,1126,57.66,-65,7,10,a014,9.8,drag-lps8-01
10,2022-10-18 04:05:09+00:00,22.8,535,0,0,2,635,125000,7,-65,1128,58.0,-65,7,7,a014,8.0,drag-lps8-01
11,2022-10-11 05:20:44+00:00,23.94,496,0,3,0,606,125000,5,-60,110,48.74,-60,7,10,a014,7.0,drag-lps8-01
12,2022-10-18 04:20:15+00:00,22.83,534,0,2,1,641,125000,2,-65,1129,58.0,-65,7,9,a014,7.0,drag-lps8-01
13,2022-10-18 04:35:22+00:00,22.8,528,0,1,2,662,125000,4,-65,1130,57.63,-65,7,8,a014,10.0,drag-lps8-01
14,2022-10-18 04:50:28+00:00,22.79,525,0,0,2,658,125000,5,-65,1131,57.22,-65,7,7,a014,7.5,drag-lps8-01
15,2022-10-18 05:05:35+00:00,22.81,524,0,0,1,651,125000,1,-65,1132,57.04,-65,7,7,a014,8.2,drag-lps8-01
16,2022-10-18 05:20:43+00:00,22.8,523,0,0,2,651,125000,3,-65,1133,56.85,-65,7,7,a014,10.0,drag-lps8-01
17,2022-10-18 05:35:50+00:00,22.81,529,0,0,2,627,125000,7,-65,1134,56.6,-65,7,7,a014,7.8,drag-lps8-01
18,2022-10-18 05:50:56+00:00,22.83,529,0,2,1,612,125000,2,-66,1135,56.38,-66,7,7,a014,7.0,drag-lps8-01
19,2022-10-18 06:06:03+00:00,22.8,532,0,0,2,641,125000,3,-65,1136,56.29,-65,7,7,a014,9.0,drag-lps8-01
20,2022-10-18 06:21:09+00:00,22.81,535,0,1,2,663,125000,1,-65,1137,56.48,-65,7,7,a014,9.0,drag-lps8-01
21,2022-10-18 06:36:15+00:00,22.81,537,0,0,1,642,125000,4,-65,1138,56.57,-65,7,7,a014,9.2,drag-lps8-01
22,2022-10-11 05:35:50+00:00,23.9,490,0,0,1,619,125000,6,-63,111,48.1,-63,7,7,a014,10.0,drag-lps8-01
23,2022-10-18 06:51:24+00:00,22.79,543,0,3,2,669,125000,0,-65,1139,56.66,-65,7,10,a014,9.0,drag-lps8-01
24,2022-10-18 07:06:30+00:00,22.81,530,0,0,2,730,125000,6,-66,1140,56.73,-66,7,7,a014,8.8,drag-lps8-01
25,2022-10-18 07:21:36+00:00,22.8,516,0,3,1,743,125000,5,-64,1141,56.82,-64,7,10,a014,7.2,drag-lps8-01
26,2022-10-18 07:36:44+00:00,22.82,517,0,0,2,710,125000,4,-66,1142,56.79,-66,7,7,a014,9.5,drag-lps8-01
27,2022-10-18 07:51:50+00:00,22.82,525,0,3,2,721,125000,1,-65,1143,56.88,-65,7,10,a014,8.2,drag-lps8-01
28,2022-10-18 08:07:03+00:00,22.8,522,0,1,2,778,125000,6,-67,1145,57.04,-67,7,8,a014,8.8,drag-lps8-01
29,2022-10-18 08:22:16+00:00,22.8,511,0,2,0,868,125000,0,-69,1147,57.1,-69,7,10,a014,10.2,drag-lps8-01
30,2022-10-18 08:37:24+00:00,22.78,509,0,1,2,879,125000,2,-66,1148,57.16,-66,7,11,a014,7.5,drag-lps8-01
31,2022-10-18 08:52:30+00:00,22.78,502,0,2,2,930,125000,3,-67,1149,57.16,-67,7,12,a014,9.2,drag-lps8-01
32,2022-10-18 09:07:37+00:00,22.78,498,0,3,1,843,125000,7,-72,1150,57.38,-72,7,15,a014,10.0,drag-lps8-01
33,2022-10-11 05:50:57+00:00,23.92,486,0,3,0,627,125000,0,-65,112,47.49,-65,7,10,a014,9.5,drag-lps8-01
34,2022-10-18 09:37:50+00:00,22.76,488,0,2,2,892,125000,0,-67,1152,57.16,-67,7,13,a014,8.5,drag-lps8-01
35,2022-10-18 09:52:56+00:00,22.75,491,0,5,0,903,125000,5,-66,1153,57.5,-66,7,17,a014,6.8,drag-lps8-01
36,2022-10-18 10:08:04+00:00,22.75,489,0,7,2,891,125000,6,-65,1154,58.84,-65,7,27,a014,8.2,drag-lps8-01
37,2022-10-18 10:23:02+00:00,22.77,479,0,39,2,855,125000,2,-67,1155,59.64,-67,7,134,a014,7.5,drag-lps8-01
38,2022-10-18 10:23:44+00:00,22.77,477,0,72,0,864,125000,4,-66,1156,59.74,-66,7,237,a014,8.2,drag-lps8-01
39,2022-10-18 10:25:43+00:00,22.78,474,0,18,1,882,125000,1,-66,1157,59.8,-66,7,59,a014,9.0,drag-lps8-01
40,2022-10-18 10:26:23+00:00,22.78,473,0,45,1,819,125000,0,-66,1158,59.83,-66,7,148,a014,9.0,drag-lps8-01
41,2022-10-18 10:26:43+00:00,22.79,472,0,23,2,855,125000,1,-65,1159,59.8,-65,7,79,a014,8.2,drag-lps8-01
42,2022-10-18 10:27:04+00:00,22.79,471,0,42,2,860,125000,3,-67,1160,59.8,-67,7,138,a014,9.5,drag-lps8-01
43,2022-10-18 10:28:02+00:00,22.78,475,0,47,1,863,125000,5,-65,1161,59.83,-65,7,149,a014,6.2,drag-lps8-01
44,2022-10-11 06:00:08+00:00,23.87,491,0,51,1,619,125000,7,-63,113,47.36,-63,7,277,a014,9.2,drag-lps8-01
45,2022-10-18 10:28:22+00:00,22.79,473,0,18,1,870,125000,7,-72,1162,59.86,-72,7,65,a014,9.0,drag-lps8-01
46,2022-10-18 10:39:03+00:00,22.76,468,0,39,1,896,125000,2,-66,1163,60.07,-66,7,130,a014,6.5,drag-lps8-01
47,2022-10-18 10:39:42+00:00,22.8,471,0,22,1,890,125000,4,-65,1164,60.04,-65,7,71,a014,9.2,drag-lps8-01
48,2022-10-18 10:41:43+00:00,22.78,472,0,51,1,899,125000,6,-67,1165,60.11,-67,7,169,a014,9.5,drag-lps8-01
49,2022-10-18 10:43:42+00:00,22.78,470,0,36,2,895,125000,0,-67,1166,60.01,-67,7,124,a014,9.2,drag-lps8-01
50,2022-10-18 10:46:44+00:00,22.77,466,0,15,1,908,125000,5,-66,1167,60.04,-66,7,57,a014,6.8,drag-lps8-01
51,2022-10-18 10:49:44+00:00,22.78,468,0,63,1,903,125000,7,-69,1169,60.04,-69,7,211,a014,9.8,drag-lps8-01
52,2022-10-18 10:52:04+00:00,22.78,461,0,57,1,893,125000,3,-65,1171,60.04,-65,7,201,a014,8.8,drag-lps8-01
53,2022-10-18 10:53:23+00:00,22.79,460,0,43,1,902,125000,6,-64,1172,60.01,-64,7,154,a014,8.5,drag-lps8-01
54,2022-10-18 10:53:43+00:00,22.79,460,0,24,0,835,125000,4,-66,1173,60.01,-66,7,86,a014,9.8,drag-lps8-01
55,2022-10-11 06:03:09+00:00,23.83,490,0,27,2,617,125000,3,-60,114,47.39,-60,7,7,a014,8.2,drag-lps8-01
56,2022-10-18 11:08:49+00:00,22.77,451,0,6,1,886,125000,6,-65,1174,60.32,-65,7,24,a014,8.8,drag-lps8-01
57,2022-10-18 11:23:56+00:00,22.78,435,0,4,0,870,125000,7,-69,1175,60.29,-69,7,19,a014,9.2,drag-lps8-01
58,2022-10-18 11:39:03+00:00,22.83,434,0,10,2,843,125000,5,-65,1176,60.78,-65,7,33,a014,6.8,drag-lps8-01
59,2022-10-18 11:54:10+00:00,22.81,432,0,33,2,811,125000,3,-66,1177,61.0,-66,7,115,a014,8.8,drag-lps8-01
60,2022-10-18 12:09:16+00:00,22.85,434,0,28,1,797,125000,1,-67,1178,61.06,-67,7,97,a014,9.8,drag-lps8-01
61,2022-10-18 12:24:25+00:00,22.87,422,0,24,2,774,125000,2,-66,1179,61.18,-66,7,87,a014,7.0,drag-lps8-01
62,2022-10-18 12:39:31+00:00,22.89,423,1,18,2,716,125000,4,-64,1180,61.49,-64,7,66,a014,8.0,drag-lps8-01
63,2022-10-18 12:54:38+00:00,22.88,427,0,25,0,696,125000,0,-65,1181,61.98,-65,7,86,a014,8.5,drag-lps8-01
64,2022-10-18 13:09:44+00:00,22.9,422,1,12,2,739,125000,3,-65,1182,61.89,-65,7,48,a014,8.8,drag-lps8-01
65,2022-10-18 13:24:50+00:00,22.92,426,1,4,2,673,125000,4,-63,1183,62.22,-63,7,24,a014,8.8,drag-lps8-01
66,2022-10-11 06:18:15+00:00,23.96,494,0,0,1,600,125000,1,-61,115,46.81,-61,7,8,a014,8.8,drag-lps8-01
67,2022-10-18 13:39:56+00:00,22.89,416,0,24,0,667,125000,7,-72,1184,62.22,-72,7,85,a014,10.2,drag-lps8-01
68,2022-10-18 13:55:05+00:00,22.93,408,1,12,2,640,125000,0,-66,1185,61.67,-66,7,51,a014,8.5,drag-lps8-01
69,2022-10-18 13:56:24+00:00,22.92,411,1,10,2,644,125000,6,-64,1186,61.83,-64,7,45,a014,8.5,drag-lps8-01
70,2022-10-18 13:59:24+00:00,22.93,414,0,163,2,641,125000,2,-66,1187,62.16,-66,7,610,a014,6.0,drag-lps8-01
71,2022-10-18 14:00:04+00:00,22.94,412,0,17,1,644,125000,5,-63,1188,62.04,-63,7,69,a014,6.8,drag-lps8-01
72,2022-10-18 14:15:10+00:00,22.91,406,1,6,2,627,125000,1,-66,1189,60.97,-66,7,26,a014,8.8,drag-lps8-01
73,2022-10-18 14:30:16+00:00,22.9,415,0,7,1,621,125000,6,-66,1190,60.11,-66,7,28,a014,9.2,drag-lps8-01
74,2022-10-18 14:45:31+00:00,22.9,402,1,7,2,654,125000,5,-67,1192,59.7,-67,7,30,a014,7.0,drag-lps8-01
75,2022-10-18 15:00:38+00:00,22.89,407,0,6,0,629,125000,1,-67,1193,60.35,-67,7,25,a014,9.2,drag-lps8-01
76,2022-10-18 15:15:45+00:00,22.88,406,1,7,2,647,125000,7,-67,1194,61.0,-67,7,30,a014,8.8,drag-lps8-01
77,2022-10-11 06:33:29+00:00,24.02,489,0,2,1,627,125000,4,-61,117,46.59,-61,7,7,a014,8.0,drag-lps8-01
78,2022-10-18 15:30:58+00:00,22.88,406,0,7,0,627,125000,3,-67,1196,60.84,-67,7,31,a014,9.5,drag-lps8-01
79,2022-10-18 15:46:04+00:00,22.89,400,1,5,2,584,125000,2,-66,1197,60.01,-66,7,22,a014,6.8,drag-lps8-01
80,2022-10-18 16:01:10+00:00,22.88,398,1,5,2,650,125000,5,-66,1198,60.75,-66,7,23,a014,7.8,drag-lps8-01
81,2022-10-18 16:16:17+00:00,22.9,407,0,7,1,620,125000,6,-66,1199,60.84,-66,7,23,a014,9.8,drag-lps8-01
82,2022-10-18 16:31:24+00:00,22.87,400,1,3,2,672,125000,7,-66,1200,60.84,-66,7,14,a014,8.0,drag-lps8-01
83,2022-10-18 16:46:30+00:00,22.86,408,1,2,2,747,125000,2,-66,1201,61.92,-66,7,14,a014,7.0,drag-lps8-01
84,2022-10-18 17:01:37+00:00,22.89,420,0,2,1,882,125000,4,-66,1202,62.9,-66,7,12,a014,10.0,drag-lps8-01
85,2022-10-18 17:16:46+00:00,22.87,424,1,2,2,878,125000,3,-66,1203,62.5,-66,7,12,a014,9.8,drag-lps8-01
86,2022-10-18 17:31:52+00:00,22.86,419,1,3,2,722,125000,1,-66,1204,62.16,-66,7,12,a014,8.8,drag-lps8-01
87,2022-10-18 17:47:05+00:00,22.86,429,1,1,2,1207,125000,4,-63,1206,62.47,-63,7,9,a014,8.5,drag-lps8-01
88,2022-10-11 06:48:42+00:00,23.96,491,0,1,0,612,125000,2,-65,119,46.46,-65,7,8,a014,8.2,drag-lps8-01
89,2022-10-18 18:02:11+00:00,22.88,418,1,3,2,994,125000,1,-67,1207,61.58,-67,7,11,a014,10.2,drag-lps8-01
90,2022-10-18 18:17:18+00:00,22.86,427,0,1,0,843,125000,6,-65,1208,61.34,-65,7,8,a014,9.2,drag-lps8-01
91,2022-10-18 18:32:26+00:00,22.83,415,1,1,2,756,125000,0,-66,1209,61.06,-66,7,8,a014,8.0,drag-lps8-01
92,2022-10-18 18:47:32+00:00,22.84,418,1,0,2,785,125000,2,-67,1210,60.91,-67,7,7,a014,6.2,drag-lps8-01
93,2022-10-18 19:02:38+00:00,22.86,420,0,0,1,875,125000,3,-65,1211,61.03,-65,7,7,a014,9.8,drag-lps8-01
94,2022-10-18 19:17:46+00:00,22.84,423,1,0,2,848,125000,5,-66,1212,61.18,-66,7,7,a014,7.5,drag-lps8-01
95,2022-10-18 19:32:52+00:00,22.84,432,1,2,2,839,125000,7,-67,1213,61.55,-67,7,7,a014,8.2,drag-lps8-01
96,2022-10-18 19:47:58+00:00,22.83,441,0,0,0,841,125000,5,-66,1214,61.83,-66,7,7,a014,7.8,drag-lps8-01
97,2022-10-18 20:03:07+00:00,22.84,436,1,1,2,783,125000,7,-64,1215,62.32,-64,7,7,a014,7.8,drag-lps8-01
98,2022-10-18 20:18:19+00:00,22.85,440,0,0,0,840,125000,0,-69,1217,62.59,-69,7,7,a014,8.8,drag-lps8-01
99,2022-10-11 07:03:50+00:00,23.98,497,0,1,1,607,125000,0,-64,120,46.27,-64,7,7,a014,9.8,drag-lps8-01
100,2022-10-18 20:33:27+00:00,22.83,444,1,3,2,789,125000,2,-69,1218,62.87,-69,7,10,a014,7.5,drag-lps8-01
101,2022-10-18 20:48:40+00:00,22.81,436,0,1,1,817,125000,3,-66,1220,63.02,-66,7,7,a014,9.8,drag-lps8-01
102,2022-10-18 21:03:47+00:00,22.82,439,1,0,2,814,125000,4,-63,1221,63.23,-63,7,7,a014,8.2,drag-lps8-01
103,2022-10-18 21:18:53+00:00,22.84,436,1,2,2,918,125000,3,-66,1222,63.29,-66,7,7,a014,9.2,drag-lps8-01
104,2022-10-18 21:33:59+00:00,22.82,445,0,0,0,871,125000,5,-66,1223,63.39,-66,7,7,a014,6.5,drag-lps8-01
105,2022-10-18 21:49:07+00:00,22.82,448,1,1,2,850,125000,1,-67,1224,63.42,-67,7,7,a014,9.5,drag-lps8-01
106,2022-10-18 22:04:13+00:00,22.8,447,1,0,2,870,125000,7,-73,1225,63.51,-73,7,7,a014,9.5,drag-lps8-01
107,2022-10-18 22:19:19+00:00,22.83,443,0,0,1,830,125000,6,-64,1226,63.6,-64,7,7,a014,8.2,drag-lps8-01
108,2022-10-18 22:34:26+00:00,22.8,446,1,0,2,815,125000,4,-64,1227,63.66,-64,7,7,a014,9.5,drag-lps8-01
109,2022-10-18 22:49:32+00:00,22.82,441,1,2,2,871,125000,0,-67,1228,63.11,-67,7,9,a014,9.0,drag-lps8-01
110,2022-10-11 07:18:57+00:00,24.0,510,0,0,1,615,125000,6,-63,121,46.2,-63,7,7,a014,9.5,drag-lps8-01
111,2022-10-10 14:24:07+00:00,23.27,520,1,310,1,450,125000,1,-57,12,49.28,-57,7,1510,a014,9.8,drag-lps8-01
112,2022-10-18 23:04:38+00:00,22.82,439,0,1,0,825,125000,2,-67,1229,62.62,-67,7,8,a014,7.2,drag-lps8-01
113,2022-10-18 23:19:46+00:00,22.84,442,1,2,2,819,125000,6,-63,1230,62.53,-63,7,9,a014,9.2,drag-lps8-01
114,2022-10-18 23:34:52+00:00,22.83,446,1,1,2,776,125000,1,-66,1231,62.68,-66,7,8,a014,9.5,drag-lps8-01
115,2022-10-18 23:49:59+00:00,22.83,446,0,1,1,794,125000,3,-67,1232,62.71,-67,7,7,a014,10.2,drag-lps8-01
116,2022-10-19 00:05:06+00:00,22.83,441,1,0,2,768,125000,0,-67,1233,61.64,-67,7,7,a014,9.0,drag-lps8-01
117,2022-10-19 00:20:12+00:00,22.86,449,1,3,2,762,125000,7,-69,1234,61.15,-69,7,10,a014,9.5,drag-lps8-01
118,2022-10-19 00:35:19+00:00,22.83,452,0,0,0,770,125000,4,-65,1235,60.51,-65,7,7,a014,9.8,drag-lps8-01
119,2022-10-19 00:50:26+00:00,22.83,455,1,3,2,729,125000,2,-65,1236,59.92,-65,7,10,a014,6.5,drag-lps8-01
120,2022-10-19 01:05:32+00:00,22.84,457,1,0,2,736,125000,5,-63,1237,59.92,-63,7,7,a014,7.5,drag-lps8-01
121,2022-10-19 01:20:39+00:00,22.83,466,0,0,2,736,125000,4,-65,1238,60.17,-65,7,7,a014,10.0,drag-lps8-01
122,2022-10-11 07:34:03+00:00,23.9,491,0,3,1,621,125000,4,-61,122,46.01,-61,7,10,a014,10.0,drag-lps8-01
123,2022-10-19 01:35:47+00:00,22.84,469,1,2,2,800,125000,3,-64,1239,60.2,-64,7,10,a014,8.5,drag-lps8-01
124,2022-10-19 01:51:00+00:00,22.83,468,0,2,0,771,125000,6,-66,1241,60.51,-66,7,7,a014,8.5,drag-lps8-01
125,2022-10-19 02:06:08+00:00,22.84,455,1,0,2,805,125000,7,-69,1242,60.63,-69,7,7,a014,9.0,drag-lps8-01
126,2022-10-19 02:21:20+00:00,22.84,457,0,0,1,828,125000,0,-72,1244,60.63,-72,7,7,a014,9.8,drag-lps8-01
127,2022-10-19 02:36:28+00:00,22.83,443,1,1,2,802,125000,1,-67,1245,60.44,-67,7,7,a014,9.0,drag-lps8-01
128,2022-10-19 02:51:34+00:00,22.85,448,0,0,0,804,125000,2,-65,1246,60.38,-65,7,7,a014,6.8,drag-lps8-01
129,2022-10-19 03:06:40+00:00,22.84,440,0,1,0,810,125000,0,-67,1247,60.26,-67,7,7,a014,8.8,drag-lps8-01
130,2022-10-19 03:21:48+00:00,22.85,439,1,3,2,799,125000,7,-67,1248,60.26,-67,7,10,a014,8.5,drag-lps8-01
131,2022-10-19 03:36:54+00:00,22.84,434,0,3,2,774,125000,6,-66,1249,60.14,-66,7,10,a014,9.2,drag-lps8-01
132,2022-10-19 03:52:00+00:00,22.84,442,0,0,0,753,125000,5,-65,1250,60.11,-65,7,7,a014,7.0,drag-lps8-01
133,2022-10-11 07:49:10+00:00,23.92,491,0,2,1,617,125000,0,-65,123,45.36,-65,7,9,a014,10.0,drag-lps8-01
134,2022-10-19 04:07:08+00:00,22.86,440,1,3,2,794,125000,1,-66,1251,59.98,-66,7,10,a014,9.8,drag-lps8-01
135,2022-10-19 04:22:14+00:00,22.86,438,0,2,0,816,125000,4,-63,1252,59.86,-63,7,9,a014,9.0,drag-lps8-01
136,2022-10-19 04:52:28+00:00,22.85,442,1,0,2,783,125000,2,-64,1254,59.4,-64,7,7,a014,6.5,drag-lps8-01
137,2022-10-19 05:07:35+00:00,22.82,447,0,1,1,771,125000,7,-66,1255,59.27,-66,7,7,a014,8.2,drag-lps8-01
138,2022-10-19 05:22:41+00:00,22.84,451,0,2,0,761,125000,6,-64,1256,59.02,-64,7,7,a014,8.8,drag-lps8-01
139,2022-10-19 05:37:48+00:00,22.83,450,1,0,2,794,125000,3,-65,1257,58.96,-65,7,7,a014,9.2,drag-lps8-01
140,2022-10-19 05:52:55+00:00,22.83,454,0,3,1,780,125000,4,-64,1258,58.84,-64,7,10,a014,8.8,drag-lps8-01
141,2022-10-19 06:08:01+00:00,22.82,455,0,0,1,784,125000,1,-65,1259,58.5,-65,7,7,a014,8.8,drag-lps8-01
142,2022-10-19 06:23:09+00:00,22.83,456,1,0,2,762,125000,5,-64,1260,58.28,-64,7,7,a014,7.2,drag-lps8-01
143,2022-10-19 06:38:15+00:00,22.82,459,0,1,0,759,125000,0,-67,1261,58.25,-67,7,7,a014,10.2,drag-lps8-01
144,2022-10-11 08:04:16+00:00,23.88,486,0,3,0,621,125000,2,-61,124,45.1,-61,7,10,a014,7.0,drag-lps8-01
145,2022-10-19 06:53:21+00:00,22.82,454,0,0,1,736,125000,4,-64,1262,58.06,-64,7,7,a014,9.0,drag-lps8-01
146,2022-10-19 07:08:28+00:00,22.82,448,1,0,2,735,125000,7,-64,1263,58.06,-64,7,7,a014,8.8,drag-lps8-01
147,2022-10-19 07:23:34+00:00,22.8,450,0,1,1,750,125000,0,-67,1264,58.06,-67,7,7,a014,9.8,drag-lps8-01
148,2022-10-19 07:38:48+00:00,22.82,451,1,0,2,739,125000,5,-65,1266,57.97,-65,7,8,a014,6.8,drag-lps8-01
149,2022-10-19 07:53:54+00:00,22.81,461,0,1,1,774,125000,2,-65,1267,57.94,-65,7,8,a014,6.8,drag-lps8-01
150,2022-10-19 08:09:01+00:00,22.8,455,0,1,0,796,125000,3,-67,1268,57.85,-67,7,8,a014,8.8,drag-lps8-01
151,2022-10-19 08:24:08+00:00,22.8,447,1,1,2,790,125000,1,-69,1269,57.63,-69,7,9,a014,9.5,drag-lps8-01
152,2022-10-19 08:39:21+00:00,22.78,449,0,1,2,756,125000,1,-67,1271,57.47,-67,7,10,a014,9.0,drag-lps8-01
153,2022-10-19 09:09:35+00:00,22.76,441,0,4,1,746,125000,5,-65,1273,57.5,-65,7,16,a014,7.2,drag-lps8-01
154,2022-10-19 09:24:41+00:00,22.76,435,0,4,1,737,125000,2,-65,1274,57.69,-65,7,17,a014,7.2,drag-lps8-01
155,2022-10-11 08:19:23+00:00,23.82,486,0,3,1,586,125000,5,-58,125,44.52,-58,7,10,a014,7.8,drag-lps8-01
156,2022-10-19 09:39:49+00:00,22.8,436,3,3,2,753,125000,3,-66,1275,57.78,-66,7,15,a014,9.2,drag-lps8-01
157,2022-10-19 09:54:56+00:00,22.78,433,0,4,1,696,125000,6,-65,1276,57.75,-65,7,18,a014,9.5,drag-lps8-01
158,2022-10-19 10:10:02+00:00,22.77,443,0,5,1,723,125000,7,-67,1277,57.91,-67,7,22,a014,9.0,drag-lps8-01
159,2022-10-19 10:25:08+00:00,22.78,435,3,9,2,719,125000,1,-65,1278,57.97,-65,7,35,a014,9.5,drag-lps8-01
160,2022-10-19 10:40:14+00:00,22.77,427,0,10,1,718,125000,6,-64,1279,58.09,-64,7,38,a014,8.5,drag-lps8-01
161,2022-10-19 10:55:21+00:00,22.78,426,0,10,1,668,125000,0,-67,1280,58.03,-67,7,37,a014,10.2,drag-lps8-01
162,2022-10-19 11:10:29+00:00,22.78,430,3,9,2,688,125000,7,-67,1281,57.75,-67,7,35,a014,9.0,drag-lps8-01
163,2022-10-19 11:25:35+00:00,22.77,420,0,8,2,752,125000,4,-65,1282,57.41,-65,7,31,a014,8.8,drag-lps8-01
164,2022-10-19 11:40:42+00:00,22.77,429,0,5,0,699,125000,3,-65,1283,57.32,-65,7,23,a014,9.2,drag-lps8-01
165,2022-10-19 11:55:48+00:00,22.78,420,3,12,2,689,125000,2,-65,1284,57.1,-65,7,46,a014,7.2,drag-lps8-01
166,2022-10-11 08:34:31+00:00,23.79,488,0,3,0,599,125000,6,-63,126,43.68,-63,7,11,a014,8.8,drag-lps8-01
167,2022-10-19 12:10:54+00:00,22.78,420,0,23,0,694,125000,5,-65,1285,56.91,-65,7,113,a014,7.2,drag-lps8-01
168,2022-10-19 12:26:01+00:00,22.88,420,0,23,1,655,125000,3,-65,1286,56.6,-65,7,112,a014,9.2,drag-lps8-01
169,2022-10-19 12:41:10+00:00,22.93,418,3,37,2,643,125000,6,-64,1287,56.41,-64,7,158,a014,8.2,drag-lps8-01
170,2022-10-19 12:43:27+00:00,22.95,429,3,25,2,644,125000,0,-67,1288,56.41,-67,7,94,a014,8.2,drag-lps8-01
171,2022-10-19 12:58:33+00:00,23.0,416,0,26,2,636,125000,4,-65,1289,55.98,-65,7,124,a014,9.2,drag-lps8-01
172,2022-10-19 13:13:40+00:00,23.05,414,0,20,1,601,125000,7,-65,1290,55.88,-65,7,104,a014,8.2,drag-lps8-01
173,2022-10-19 13:28:46+00:00,23.07,409,0,22,2,654,125000,5,-64,1291,55.98,-64,7,88,a014,7.0,drag-lps8-01
174,2022-10-19 13:43:59+00:00,23.06,410,0,19,1,615,125000,2,-65,1293,55.13,-65,7,70,a014,7.0,drag-lps8-01
175,2022-10-19 13:59:05+00:00,23.03,412,0,12,1,648,125000,1,-66,1294,54.91,-66,7,49,a014,9.0,drag-lps8-01
176,2022-10-19 14:14:18+00:00,22.98,405,0,12,1,626,125000,0,-67,1296,54.63,-67,7,50,a014,10.2,drag-lps8-01
177,2022-10-11 08:49:37+00:00,23.8,496,0,1,1,588,125000,3,-60,127,42.51,-60,7,9,a014,8.2,drag-lps8-01
178,2022-10-19 14:29:25+00:00,22.96,399,0,7,1,616,125000,2,-65,1297,54.38,-65,7,26,a014,6.8,drag-lps8-01
179,2022-10-19 14:44:31+00:00,22.95,409,1,7,2,616,125000,7,-65,1298,54.41,-65,7,29,a014,9.0,drag-lps8-01
180,2022-10-19 14:59:37+00:00,22.94,400,0,8,1,596,125000,6,-64,1299,54.03,-64,7,32,a014,8.2,drag-lps8-01
181,2022-10-19 15:14:43+00:00,22.92,410,0,11,2,619,125000,5,-65,1300,53.97,-65,7,45,a014,7.5,drag-lps8-01
182,2022-10-19 15:26:09+00:00,22.93,399,1,46,2,636,125000,3,-66,1301,54.16,-66,7,200,a014,9.8,drag-lps8-01
183,2022-10-19 15:26:49+00:00,22.92,400,0,82,1,640,125000,6,-82,1302,54.19,-82,7,360,a014,9.2,drag-lps8-01
184,2022-10-19 15:27:10+00:00,22.92,400,0,28,0,662,125000,7,-84,1303,54.19,-84,7,128,a014,9.0,drag-lps8-01
185,2022-10-19 15:27:49+00:00,22.92,399,0,97,2,649,125000,2,-78,1304,54.16,-78,7,390,a014,6.2,drag-lps8-01
186,2022-10-19 15:28:09+00:00,22.94,400,0,84,2,649,125000,3,-90,1305,54.19,-90,7,339,a014,8.0,drag-lps8-01
187,2022-10-19 15:28:29+00:00,22.94,401,0,34,2,648,125000,0,-77,1306,54.16,-77,7,150,a014,7.2,drag-lps8-01
188,2022-10-11 09:04:43+00:00,23.76,486,0,1,0,609,125000,1,-65,128,41.46,-65,7,10,a014,10.0,drag-lps8-01
189,2022-10-19 15:28:49+00:00,22.92,402,0,69,1,648,125000,4,-89,1307,54.16,-89,7,283,a014,7.0,drag-lps8-01
190,2022-10-19 15:29:48+00:00,22.94,406,0,32,2,638,125000,5,-85,1308,54.1,-85,7,146,a014,6.8,drag-lps8-01
191,2022-10-19 15:30:10+00:00,22.95,404,0,87,2,653,125000,1,-79,1309,54.1,-79,7,356,a014,9.2,drag-lps8-01
192,2022-10-19 15:30:49+00:00,22.92,402,0,137,1,641,125000,2,-84,1311,54.03,-84,7,590,a014,7.0,drag-lps8-01
193,2022-10-19 15:31:09+00:00,22.93,402,0,88,2,639,125000,3,-79,1312,54.03,-79,7,360,a014,9.0,drag-lps8-01
194,2022-10-19 15:31:29+00:00,22.93,402,0,186,2,679,125000,1,-79,1313,54.07,-79,7,810,a014,8.5,drag-lps8-01
195,2022-10-19 15:31:49+00:00,22.95,402,0,88,2,665,125000,4,-83,1314,54.03,-83,7,350,a014,9.5,drag-lps8-01
