# Logfile LoRaWAN TTN/TTS V3 logger version hka-log V 1.1
date_time;device_id;tmp;hum;CO2;VOC;vis;IR;WIFI;BLE;rssi;channel_rssi;snr;gateway;channel_index;spreading_factor;bandwidth;f_cnt
2022-10-10 14:09:04; hka-aqm-a101;  21.35;  55.91;   476;   450;  1253;   152;     0;     3;   -69;   -69;   8.8; drag-lps8-01; 7; 7; 125000; 2
2022-10-10 14:21:24; hka-aqm-a101;  23.04;  49.98;   465;   450;  1748;   280;     1;     3;   -71;   -71;   8.0; drag-lps8-01; 6; 7; 125000; 3
2022-10-10 14:21:43; hka-aqm-a101;  23.12;  49.82;   465;   450;  2121;   372;     0;     1;   -66;   -66;   6.5; drag-lps8-01; 5; 7; 125000; 4
2022-10-10 14:22:04; hka-aqm-a101;  23.22;  49.66;   464;   450;  2614;   494;     0;     1;   -64;   -64;   8.0; drag-lps8-01; 3; 7; 125000; 5
2022-10-10 14:22:24; hka-aqm-a101;  23.21;  49.50;   463;   450;  3097;   611;     0;     1;   -73;   -73;   8.8; drag-lps8-01; 1; 7; 125000; 6
2022-10-10 14:22:45; hka-aqm-a101;  23.21;  49.38;   462;   450;  3438;   696;     0;     1;   -71;   -71;   8.0; drag-lps8-01; 0; 7; 125000; 7
2022-10-10 14:23:03; hka-aqm-a101;  23.36;  49.28;   462;   450;  3543;   723;     0;     1;   -71;   -71;   7.0; drag-lps8-01; 2; 7; 125000; 8
2022-10-10 14:23:44; hka-aqm-a101;  23.40;  49.03;   463;   450;  3630;   745;     1;     1;   -67;   -67;   8.5; drag-lps8-01; 4; 7; 125000; 9
2022-10-10 14:24:04; hka-aqm-a101;  23.41;  48.90;   463;   451;  3572;   729;     1;     1;   -66;   -66;   8.8; drag-lps8-01; 6; 7; 125000; 10
2022-10-10 14:24:23; hka-aqm-a101;  23.48;  48.83;   463;   452;  3502;   713;     0;     1;   -69;   -69;   9.0; drag-lps8-01; 7; 7; 125000; 11
2022-10-10 14:25:02; hka-aqm-a101;  23.44;  48.64;   466;   451;  3624;   742;     1;     2;   -81;   -81;   9.0; drag-lps8-01; 1; 7; 125000; 12
2022-10-10 14:26:23; hka-aqm-a101;  23.64;  48.07;   462;   455;  3490;   711;     1;     1;   -76;   -76;   6.8; drag-lps8-01; 2; 7; 125000; 13
2022-10-10 14:26:44; hka-aqm-a101;  23.74;  48.07;   461;   453;  3549;   728;     1;     0;   -65;   -65;   6.5; drag-lps8-01; 5; 7; 125000; 14
2022-10-10 14:28:22; hka-aqm-a101;  23.80;  47.68;   464;   450;  3450;   702;     2;     0;   -79;   -79;   9.2; drag-lps8-01; 3; 7; 125000; 15
2022-10-10 14:29:05; hka-aqm-a101;  23.85;  47.42;   459;   450;  3597;   735;     1;     0;   -77;   -77;  10.0; drag-lps8-01; 0; 7; 125000; 16
2022-10-10 14:29:24; hka-aqm-a101;  23.89;  47.39;   458;   450;  3478;   705;     0;     0;   -67;   -67;   8.5; drag-lps8-01; 4; 7; 125000; 17
2022-10-10 14:29:43; hka-aqm-a101;  23.95;  47.30;   457;   452;  3529;   720;     0;     0;   -78;   -78;  10.0; drag-lps8-01; 7; 7; 125000; 18
2022-10-10 14:30:04; hka-aqm-a101;  23.91;  47.17;   456;   451;  3588;   732;     0;     0;   -72;   -72;   9.5; drag-lps8-01; 4; 7; 125000; 19
2022-10-10 14:30:23; hka-aqm-a101;  24.00;  47.10;   456;   453;  3485;   709;     0;     0;   -72;   -72;   6.2; drag-lps8-01; 5; 7; 125000; 21
2022-10-10 14:30:43; hka-aqm-a101;  24.04;  46.94;   456;   455;  3640;   746;     1;     0;   -73;   -73;   8.8; drag-lps8-01; 6; 7; 125000; 22
2022-10-10 14:31:22; hka-aqm-a101;  24.06;  46.81;   459;   465;  3478;   706;     1;     0;   -78;   -78;   9.2; drag-lps8-01; 0; 7; 125000; 23
2022-10-10 14:31:42; hka-aqm-a101;  24.09;  46.72;   457;   462;  3573;   730;     1;     0;   -79;   -79;   6.5; drag-lps8-01; 2; 7; 125000; 24
2022-10-10 14:32:04; hka-aqm-a101;  24.09;  46.59;   456;   458;  3458;   700;     1;     0;   -71;   -71;   9.5; drag-lps8-01; 3; 7; 125000; 25
2022-10-10 14:32:24; hka-aqm-a101;  24.19;  46.52;   456;   455;  3562;   725;     1;     0;   -78;   -78;   9.2; drag-lps8-01; 1; 7; 125000; 26
2022-10-10 14:32:44; hka-aqm-a101;  24.19;  46.39;   456;   456;  3368;   679;     1;     0;   -78;   -78;  10.0; drag-lps8-01; 0; 7; 125000; 27
2022-10-10 14:33:04; hka-aqm-a101;  24.16;  46.39;   456;   454;  3566;   728;     1;     0;   -69;   -69;   6.5; drag-lps8-01; 5; 7; 125000; 28
2022-10-10 14:33:24; hka-aqm-a101;  24.24;  46.30;   456;   452;  3381;   684;     1;     0;   -79;   -79;   6.2; drag-lps8-01; 2; 7; 125000; 29
2022-10-10 14:34:04; hka-aqm-a101;  24.29;  46.20;   460;   450;  3454;   703;     1;     0;   -75;   -75;   8.5; drag-lps8-01; 3; 7; 125000; 30
2022-10-10 14:34:23; hka-aqm-a101;  24.28;  46.10;   457;   451;  3506;   714;     1;     0;   -71;   -71;   9.5; drag-lps8-01; 6; 7; 125000; 31
2022-10-10 14:36:02; hka-aqm-a101;  24.33;  46.14;   455;   452;  3430;   696;     1;     2;   -75;   -75;  10.0; drag-lps8-01; 4; 7; 125000; 32
2022-10-10 14:36:22; hka-aqm-a101;  24.34;  46.20;   454;   453;  3606;   737;     0;     2;   -72;   -72;   8.8; drag-lps8-01; 7; 7; 125000; 33
2022-10-10 14:37:04; hka-aqm-a101;  24.24;  46.23;   450;   458;  3419;   689;     0;     2;   -71;   -71;   9.5; drag-lps8-01; 3; 7; 125000; 34
2022-10-10 14:37:23; hka-aqm-a101;  24.24;  46.33;   449;   462;  3523;   713;     1;     2;   -69;   -69;   9.2; drag-lps8-01; 6; 7; 125000; 35
2022-10-10 14:37:44; hka-aqm-a101;  24.17;  46.33;   448;   458;  3466;   697;     1;     2;   -64;   -64;   6.5; drag-lps8-01; 5; 7; 125000; 36
2022-10-10 14:38:04; hka-aqm-a101;  24.22;  46.30;   447;   458;  3153;   617;     0;     2;   -70;   -70;   9.2; drag-lps8-01; 1; 7; 125000; 37
2022-10-10 14:38:24; hka-aqm-a101;  24.25;  46.27;   447;   463;  2789;   528;     0;     2;  -128;  -128;  -8.2; drag-outd-01; 7; 7; 125000; 38
2022-10-10 14:38:44; hka-aqm-a101;  24.23;  46.36;   447;   458;  2309;   412;     0;     2;   -69;   -69;  10.5; drag-lps8-01; 0; 7; 125000; 39
2022-10-10 14:39:22; hka-aqm-a101;  24.25;  46.20;   451;   454;  1883;   308;     1;     2;   -75;   -75;   7.2; drag-lps8-01; 2; 7; 125000; 40
2022-10-10 14:39:44; hka-aqm-a101;  24.27;  46.14;   449;   452;  1276;   159;     1;     2;   -72;   -72;   7.0; drag-lps8-01; 5; 7; 125000; 42
2022-10-10 14:46:23; hka-aqm-a101;  24.55;  44.88;   459;   454;  1938;   323;     1;     2;   -73;   -73;   9.2; drag-lps8-01; 4; 7; 125000; 43
2022-10-10 14:46:44; hka-aqm-a101;  24.61;  44.71;   458;   452;  2303;   411;     1;     2;  -127;  -127;  -7.8; drag-outd-01; 2; 7; 125000; 45
2022-10-10 14:47:05; hka-aqm-a101;  24.63;  44.62;   457;   451;  2785;   527;     1;     2;   -72;   -72;   8.8; drag-lps8-01; 7; 7; 125000; 46
2022-10-10 14:47:23; hka-aqm-a101;  24.72;  44.62;   456;   451;  3073;   597;     1;     2;   -66;   -66;   9.8; drag-lps8-01; 3; 7; 125000; 47
2022-10-10 14:47:44; hka-aqm-a101;  24.71;  44.65;   456;   450;  3335;   662;     1;     2;   -64;   -64;   9.5; drag-lps8-01; 1; 7; 125000; 48
2022-10-10 14:49:02; hka-aqm-a101;  24.72;  44.36;   462;   472;  3432;   688;     1;     2;   -59;   -59;   8.5; drag-lps8-01; 6; 7; 125000; 49
2022-10-10 14:50:02; hka-aqm-a101;  24.70;  44.39;   464;   464;  3312;   659;     0;     0;   -59;   -59;   8.5; drag-lps8-01; 4; 7; 125000; 50
2022-10-10 14:50:22; hka-aqm-a101;  24.71;  44.46;   462;   463;  3414;   683;     0;     0;   -60;   -60;   6.5; drag-lps8-01; 2; 7; 125000; 51
2022-10-10 14:52:42; hka-aqm-a101;  24.89;  44.33;   467;   460;  3270;   648;     1;     0;   -67;   -67;   8.0; drag-lps8-01; 0; 7; 125000; 52
2022-10-10 14:55:42; hka-aqm-a101;  24.99;  43.38;   465;   454;  3105;   605;     1;     0;   -69;   -69;  10.0; drag-lps8-01; 1; 7; 125000; 53
2022-10-10 14:56:03; hka-aqm-a101;  24.98;  43.35;   463;   453;  3019;   584;     1;     0;   -63;   -63;   6.0; drag-lps8-01; 5; 7; 125000; 54
2022-10-10 14:56:23; hka-aqm-a101;  24.98;  43.35;   461;   455;  2938;   561;     1;     0;   -67;   -67;   9.8; drag-lps8-01; 3; 7; 125000; 55
