# Logfile LoRaWAN TTN/TTS V3 logger version hka-log V 1.1
date_time;device_id;tmp;hum;CO2;VOC;vis;IR;WIFI;BLE;rssi;channel_rssi;snr;gateway;channel_index;spreading_factor;bandwidth;f_cnt
2023-02-26 00:06:48; hka-aqm-a107;  18.71;  32.21;   417;   612;     7;     1;     1;     0;  -125;  -125; -10.2; drag-lps8-08; 1; 8; 125000; 4578
2023-02-26 00:21:55; hka-aqm-a107;  18.68;  32.11;   416;   632;     7;     1;     3;     3;  -128;  -128;  -8.0; drag-outd-01; 6; 8; 125000; 4579
2023-02-26 00:37:02; hka-aqm-a107;  18.67;  32.01;   412;   619;     7;     1;     3;     3;  -129;  -129; -10.8; drag-lps8-08; 5; 8; 125000; 4580
2023-02-26 00:52:08; hka-aqm-a107;  18.59;  31.84;   415;   676;     7;     1;     1;     0;  -124;  -124;  -6.2; drag-lps8-07; 3; 8; 125000; 4581
2023-02-26 01:07:15; hka-aqm-a107;  18.57;  31.74;   415;   622;     7;     1;     3;     3;  -126;  -126;  -7.5; drag-lps8-07; 7; 8; 125000; 4582
2023-02-26 01:22:21; hka-aqm-a107;  18.55;  31.64;   417;   607;     7;     1;     3;     3;  -130;  -130;  -9.5; drag-lps8-08; 0; 8; 125000; 4583
2023-02-26 01:37:28; hka-aqm-a107;  18.51;  31.61;   411;   626;    10;     3;     0;     0;  -126;  -126;  -9.5; drag-lps8-08; 2; 8; 125000; 4584
2023-02-26 01:52:35; hka-aqm-a107;  18.47;  31.41;   413;   621;    10;     3;     3;     3;  -130;  -130; -11.2; drag-lps8-08; 4; 8; 125000; 4585
2023-02-26 02:07:41; hka-aqm-a107;  18.42;  31.31;   411;   604;    10;     3;     3;     3;  -129;  -129;  -9.8; drag-outd-01; 6; 8; 125000; 4586
2023-02-26 02:22:47; hka-aqm-a107;  18.41;  31.24;   415;   624;     7;     1;     0;     0;  -121;  -121;  -2.2; drag-outd-01; 4; 8; 125000; 4587
2023-02-26 02:37:56; hka-aqm-a107;  18.38;  31.10;   417;   610;     7;     1;     3;     3;  -125;  -125; -10.2; drag-lps8-08; 1; 8; 125000; 4588
2023-02-26 02:53:02; hka-aqm-a107;  18.36;  31.00;   413;   596;     7;     1;     3;     3;  -126;  -126; -11.5; drag-lps8-08; 3; 8; 125000; 4589
2023-02-26 03:08:08; hka-aqm-a107;  18.32;  30.97;   416;   587;     8;     1;     0;     0;  -127;  -127;  -8.2; drag-lps8-08; 0; 8; 125000; 4590
2023-02-26 03:23:16; hka-aqm-a107;  18.27;  30.87;   426;   606;    10;     3;     3;     3;  -127;  -127;  -8.8; drag-lps8-08; 5; 8; 125000; 4591
2023-02-26 03:38:22; hka-aqm-a107;  18.24;  30.77;   412;   597;     7;     1;     3;     3;  -122;  -122;  -6.2; drag-lps8-07; 2; 8; 125000; 4592
2023-02-26 03:53:28; hka-aqm-a107;  18.22;  30.70;   416;   606;     8;     1;     3;     0;  -126;  -126;  -7.2; drag-lps8-08; 7; 8; 125000; 4593
2023-02-26 04:08:35; hka-aqm-a107;  18.18;  30.56;   420;   597;    10;     3;     3;     3;  -123;  -123;  -8.2; drag-lps8-08; 2; 8; 125000; 4594
2023-02-26 04:23:42; hka-aqm-a107;  18.15;  30.46;   422;   600;     7;     1;     3;     3;  -123;  -123;  -5.2; drag-lps8-07; 4; 8; 125000; 4595
2023-02-26 04:38:48; hka-aqm-a107;  18.11;  30.36;   421;   618;     7;     1;     1;     0;  -121;  -121;  -6.8; drag-lps8-07; 5; 8; 125000; 4596
2023-02-26 04:53:55; hka-aqm-a107;  18.09;  30.29;   420;   600;     9;     2;     3;     3;  -126;  -126;  -8.8; drag-lps8-08; 1; 8; 125000; 4597
2023-02-26 05:09:02; hka-aqm-a107;  18.04;  30.23;   417;   596;     7;     1;     0;     0;  -124;  -124;  -5.0; drag-lps8-07; 0; 8; 125000; 4598
2023-02-26 05:24:08; hka-aqm-a107;  18.00;  30.19;   421;   566;    10;     3;     0;     0;  -127;  -127;  -8.2; drag-outd-01; 6; 8; 125000; 4599
2023-02-26 05:39:14; hka-aqm-a107;  17.99;  30.16;   417;   604;     7;     1;     3;     3;  -126;  -126;  -7.8; drag-lps8-08; 7; 8; 125000; 4600
2023-02-26 05:54:21; hka-aqm-a107;  17.94;  30.09;   419;   563;    10;     3;     3;     3;  -122;  -122;  -5.5; drag-lps8-07; 3; 8; 125000; 4601
2023-02-26 06:09:27; hka-aqm-a107;  17.89;  29.99;   416;   624;     7;     1;     1;     0;  -127;  -127;  -7.8; drag-lps8-08; 7; 8; 125000; 4602
2023-02-26 06:24:35; hka-aqm-a107;  17.88;  29.89;   417;   580;     7;     1;     3;     3;  -120;  -120;  -5.5; drag-lps8-07; 1; 8; 125000; 4603
2023-02-26 06:39:42; hka-aqm-a107;  17.83;  29.89;   419;   562;     8;     1;     3;     0;  -123;  -123;  -4.0; drag-outd-01; 0; 8; 125000; 4604
2023-02-26 06:54:48; hka-aqm-a107;  17.82;  29.69;   417;   593;    15;     3;     2;     0;  -124;  -124;  -5.5; drag-lps8-07; 4; 8; 125000; 4605
2023-02-26 07:09:55; hka-aqm-a107;  17.80;  29.72;   425;   613;    42;     9;     3;     3;  -123;  -123;  -7.8; drag-lps8-08; 6; 8; 125000; 4606
2023-02-26 07:25:01; hka-aqm-a107;  17.75;  29.62;   428;   570;   104;    25;     1;     0;  -121;  -121;  -6.2; drag-lps8-07; 5; 8; 125000; 4607
2023-02-26 07:40:08; hka-aqm-a107;  17.79;  29.48;   426;   588;   143;    30;     0;     0;  -128;  -128;  -7.5; drag-outd-01; 3; 8; 125000; 4608
2023-02-26 07:55:14; hka-aqm-a107;  17.80;  29.42;   420;   623;   198;    52;     3;     3;  -122;  -122;  -3.5; drag-outd-01; 2; 8; 125000; 4609
2023-02-26 08:10:21; hka-aqm-a107;  17.79;  29.28;   419;   609;    82;    18;     3;     3;  -120;  -120;  -5.0; drag-lps8-07; 4; 8; 125000; 4610
2023-02-26 08:25:27; hka-aqm-a107;  17.77;  29.21;   425;   616;   130;    31;     2;     0;  -128;  -128;  -8.5; drag-lps8-08; 0; 8; 125000; 4611
2023-02-26 08:35:54; hka-aqm-a107;  17.76;  29.21;   426;   616;   336;    83;     3;     3;  -122;  -122;  -6.8; drag-lps8-07; 5; 8; 125000; 4612
2023-02-26 08:36:33; hka-aqm-a107;  17.72;  29.21;   429;   622;   400;    99;     1;     0;  -126;  -126;  -5.8; drag-outd-01; 6; 8; 125000; 4613
2023-02-26 08:50:14; hka-aqm-a107;  17.91;  29.04;   424;   662;   492;   125;     3;     0;  -125;  -125;  -6.2; drag-outd-01; 7; 8; 125000; 4614
2023-02-26 08:50:53; hka-aqm-a107;  17.97;  29.08;   426;   662;   340;    82;     2;     0;  -126;  -126;  -9.0; drag-lps8-08; 2; 8; 125000; 4615
2023-02-26 08:54:54; hka-aqm-a107;  17.95;  29.01;   422;   627;   658;   164;     2;     0;  -122;  -122;  -5.5; drag-lps8-07; 3; 8; 125000; 4616
2023-02-26 08:55:32; hka-aqm-a107;  17.91;  29.01;   425;   620;   761;   192;     2;     0;  -117;  -117;  -3.2; drag-outd-01; 1; 8; 125000; 4617
2023-02-26 08:56:34; hka-aqm-a107;  17.98;  29.01;   426;   619;   594;   144;     3;     0;  -119;  -119;  -5.2; drag-lps8-07; 6; 8; 125000; 4618
2023-02-26 08:57:52; hka-aqm-a107;  17.92;  28.91;   425;   632;   729;   178;     3;     0;  -124;  -124;  -6.5; drag-lps8-07; 3; 8; 125000; 4619
2023-02-26 08:58:13; hka-aqm-a107;  17.97;  28.97;   423;   642;   957;   243;     2;     0;  -124;  -124;  -6.5; drag-outd-01; 7; 8; 125000; 4620
2023-02-26 08:59:52; hka-aqm-a107;  17.94;  28.87;   425;   634;   878;   219;     2;     0;  -123;  -123;  -5.0; drag-outd-01; 5; 8; 125000; 4621
