# Logfile LoRaWAN TTN/TTS V3 logger version hka-log V 1.1
date_time;device_id;tmp;hum;CO2;VOC;vis;IR;WIFI;BLE;rssi;channel_rssi;snr;gateway;channel_index;spreading_factor;bandwidth;f_cnt
2023-06-20 00:11:23; hka-aqm-a106;  30.54;  42.34;   453;  1760;     5;     2;     4;    22;  -132;  -132; -13.5; drag-lps8-02; 0; 10; 125000; 17762
2023-06-20 00:26:30; hka-aqm-a106;  30.57;  42.11;   454;  1811;     8;     3;     0;     0;  -128;  -128; -15.5; drag-outd-01; 2; 10; 125000; 17763
2023-06-20 00:41:37; hka-aqm-a106;  30.57;  42.18;   456;  1841;     7;     2;     1;     0;  -126;  -126; -11.0; drag-lps8-07; 4; 10; 125000; 17764
2023-06-20 00:56:44; hka-aqm-a106;  30.52;  42.47;   461;  1854;     5;     0;     4;    22;  -128;  -128; -11.0; drag-lps8-07; 3; 10; 125000; 17765
2023-06-20 01:11:51; hka-aqm-a106;  30.44;  43.12;   459;  1860;     6;     1;     1;     0;  -126;  -126; -11.0; drag-lps8-07; 6; 10; 125000; 17766
2023-06-20 01:26:57; hka-aqm-a106;  30.38;  43.42;   463;  1805;     5;     0;     3;     0;  -127;  -127; -11.8; drag-lps8-07; 4; 10; 125000; 17767
2023-06-20 01:42:04; hka-aqm-a106;  30.31;  44.10;   462;  1702;     5;     0;     4;    22;  -130;  -130; -15.2; drag-outd-01; 1; 10; 125000; 17768
2023-06-20 01:57:11; hka-aqm-a106;  30.27;  44.88;   451;  1631;     5;     0;     0;     0;  -129;  -129; -14.0; drag-lps8-07; 2; 10; 125000; 17769
2023-06-20 02:12:17; hka-aqm-a106;  30.25;  44.91;   455;  1647;     5;     0;     1;     0;  -127;  -127; -13.2; drag-lps8-07; 5; 10; 125000; 17770
2023-06-20 02:27:24; hka-aqm-a106;  30.29;  45.56;   446;  1657;     5;     1;     4;    22;  -128;  -128; -12.8; drag-lps8-07; 7; 10; 125000; 17771
2023-06-20 02:42:30; hka-aqm-a106;  30.17;  46.23;   438;  1656;     5;     0;     3;     0;  -129;  -129;  -7.8; drag-outd-01; 3; 10; 125000; 17772
2023-06-20 02:57:37; hka-aqm-a106;  30.12;  47.46;   446;  1651;     5;     2;     2;     0;  -131;  -131; -11.8; drag-outd-01; 0; 10; 125000; 17773
2023-06-20 03:12:44; hka-aqm-a106;  29.87;  48.61;   435;  1553;     5;     0;     4;    22;  -133;  -133; -13.8; drag-outd-01; 1; 10; 125000; 17774
2023-06-20 03:27:50; hka-aqm-a106;  29.88;  48.90;   435;  1604;     5;     0;     2;     0;  -128;  -128; -14.8; drag-lps8-07; 5; 10; 125000; 17775
2023-06-20 03:42:57; hka-aqm-a106;  29.91;  48.61;   439;  1578;     5;     0;     1;     0;  -128;  -128;  -9.2; drag-outd-01; 0; 10; 125000; 17776
2023-06-20 03:58:04; hka-aqm-a106;  29.99;  48.26;   441;  1691;     5;     0;     4;    22;  -126;  -126; -11.2; drag-outd-01; 7; 10; 125000; 17777
2023-06-20 04:13:10; hka-aqm-a106;  30.03;  47.81;   444;  1741;     5;     0;     1;     0;  -126;  -126; -11.2; drag-lps8-07; 4; 10; 125000; 17778
2023-06-20 04:28:17; hka-aqm-a106;  30.05;  47.46;   445;  1886;     6;     1;     2;     0;  -130;  -130; -14.5; drag-lps8-07; 2; 10; 125000; 17779
2023-06-20 04:43:25; hka-aqm-a106;  30.10;  47.30;   444;  1960;     5;     0;     4;    22;  -128;  -128; -11.5; drag-lps8-07; 3; 10; 125000; 17780
2023-06-20 04:58:31; hka-aqm-a106;  30.04;  47.23;   452;  2024;     6;     0;     1;     0;  -125;  -125; -12.2; drag-outd-01; 6; 10; 125000; 17781
2023-06-20 05:13:38; hka-aqm-a106;  30.04;  47.17;   461;  2022;     7;     1;     2;     0;  -122;  -122;  -4.5; drag-outd-01; 4; 10; 125000; 17782
2023-06-20 05:28:45; hka-aqm-a106;  30.02;  47.26;   464;  2070;     9;     1;     4;    22;  -130;  -130; -15.5; drag-lps8-07; 1; 10; 125000; 17783
