# Logfile LoRaWAN TTN/TTS V3 logger version hka-log V 1.1
date_time;device_id;tmp;hum;CO2;VOC;vis;IR;WIFI;BLE;rssi;channel_rssi;snr;gateway;channel_index;spreading_factor;bandwidth;f_cnt
2023-01-01 00:10:37; hka-aqm-a017;  22.35;  40.71;   425;   670;     6;     1;     1;     1;  -112;  -112;   5.5; drag-outd-01; 0; 7; 125000; 1322
2023-01-01 00:25:46; hka-aqm-a017;  22.34;  40.68;   420;   673;     8;     2;     2;     3;  -111;  -111;   5.5; drag-outd-01; 6; 7; 125000; 1323
2023-01-01 00:40:52; hka-aqm-a017;  22.32;  40.68;   422;   654;     6;     0;     1;     1;  -120;  -120;  -8.5; drag-lps8-02; 1; 7; 125000; 1324
2023-01-01 00:55:58; hka-aqm-a017;  22.30;  40.58;   419;   677;     6;     0;     1;     1;  -113;  -113;   4.8; drag-outd-01; 7; 7; 125000; 1325
2023-01-01 01:11:06; hka-aqm-a017;  22.32;  40.51;   423;   669;     6;     0;     2;     3;  -113;  -113;   3.8; drag-outd-01; 3; 7; 125000; 1326
2023-01-01 01:26:12; hka-aqm-a017;  22.27;  40.61;   426;   705;     6;     0;     2;     2;  -119;  -119;  -7.8; drag-lps8-02; 5; 7; 125000; 1327
2023-01-01 01:41:19; hka-aqm-a017;  22.28;  40.58;   419;   665;     6;     0;     1;     2;  -111;  -111;   5.5; drag-outd-01; 6; 7; 125000; 1328
2023-01-01 01:56:27; hka-aqm-a017;  22.25;  40.58;   418;   671;     6;     0;     2;     3;  -107;  -107;   1.0; drag-lps8-07; 1; 7; 125000; 1329
2023-01-01 02:11:33; hka-aqm-a017;  22.27;  40.54;   420;   651;     6;     0;     1;     1;  -121;  -121;  -9.0; drag-lps8-02; 2; 7; 125000; 1330
2023-01-01 02:26:39; hka-aqm-a017;  22.26;  40.48;   419;   658;     6;     1;     1;     1;  -117;  -117;  -5.2; drag-lps8-02; 4; 7; 125000; 1331
2023-01-01 02:41:46; hka-aqm-a017;  22.24;  40.54;   420;   655;     6;     0;     2;     3;  -122;  -122;  -6.5; drag-lps8-02; 0; 7; 125000; 1332
2023-01-01 02:56:52; hka-aqm-a017;  22.23;  40.51;   425;   654;     6;     0;     2;     1;  -121;  -121;  -6.8; drag-lps8-02; 7; 7; 125000; 1333
2023-01-01 03:11:58; hka-aqm-a017;  22.22;  40.48;   418;   675;     8;     2;     1;     1;  -113;  -113;   3.2; drag-outd-01; 1; 7; 125000; 1334
2023-01-01 03:27:06; hka-aqm-a017;  22.23;  40.38;   425;   633;     6;     0;     2;     3;  -110;  -110;  -0.5; drag-lps8-07; 5; 7; 125000; 1335
2023-01-01 03:42:12; hka-aqm-a017;  22.20;  40.31;   417;   639;     7;     1;     2;     1;  -118;  -118;  -0.8; drag-outd-01; 2; 7; 125000; 1336
2023-01-01 03:57:18; hka-aqm-a017;  22.20;  40.28;   417;   639;     6;     0;     1;     1;  -109;  -109;   3.8; drag-lps8-07; 0; 7; 125000; 1337
2023-01-01 04:12:27; hka-aqm-a017;  22.19;  40.28;   424;   621;     8;     2;     2;     3;  -115;  -115;  -0.8; drag-lps8-07; 3; 7; 125000; 1338
2023-01-01 04:27:33; hka-aqm-a017;  22.17;  40.18;   440;   606;     6;     0;     1;     2;  -112;  -112;   2.5; drag-lps8-07; 6; 7; 125000; 1339
2023-01-01 04:42:39; hka-aqm-a017;  22.16;  40.08;   444;   621;     6;     0;     2;     2;  -112;  -112;   1.2; drag-lps8-07; 4; 7; 125000; 1340
2023-01-01 04:57:46; hka-aqm-a017;  22.18;  39.95;   422;   632;     6;     0;     2;     3;  -113;  -113;   4.0; drag-outd-01; 0; 7; 125000; 1341
2023-01-01 05:12:52; hka-aqm-a017;  22.16;  39.82;   425;   610;     8;     2;     1;     1;  -112;  -112;   2.0; drag-lps8-07; 7; 7; 125000; 1342
2023-01-01 05:27:58; hka-aqm-a017;  22.13;  39.79;   419;   631;     6;     0;     2;     1;  -109;  -109;   6.2; drag-outd-01; 6; 7; 125000; 1343
2023-01-01 05:43:04; hka-aqm-a017;  22.12;  39.76;   414;   643;     8;     2;     1;     2;  -114;  -114;   0.2; drag-lps8-07; 3; 7; 125000; 1344
2023-01-01 05:58:10; hka-aqm-a017;  22.14;  39.69;   415;   651;     6;     1;     1;     1;  -110;  -110;   4.5; drag-outd-01; 2; 7; 125000; 1345
2023-01-01 06:13:16; hka-aqm-a017;  22.12;  39.69;   421;   643;     6;     0;     1;     1;  -109;  -109;   4.5; drag-lps8-07; 1; 7; 125000; 1346
2023-01-01 06:28:22; hka-aqm-a017;  22.14;  39.62;   413;   674;     6;     0;     2;     2;  -119;  -119;  -4.8; drag-lps8-02; 4; 7; 125000; 1347
2023-01-01 06:43:29; hka-aqm-a017;  22.12;  39.62;   415;   620;     6;     0;     0;     2;  -112;  -112;  -0.5; drag-lps8-07; 5; 7; 125000; 1348
2023-01-01 06:58:35; hka-aqm-a017;  22.12;  39.62;   420;   663;     8;     2;     0;     1;  -115;  -115;   3.0; drag-outd-01; 3; 7; 125000; 1349
2023-01-01 07:13:41; hka-aqm-a017;  22.11;  39.62;   415;   675;     6;     1;     1;     1;  -113;  -113;   4.5; drag-outd-01; 4; 7; 125000; 1350
2023-01-01 07:28:48; hka-aqm-a017;  22.07;  39.62;   419;   670;     8;     2;     2;     3;  -112;  -112;   3.8; drag-outd-01; 2; 7; 125000; 1351
2023-01-01 07:43:54; hka-aqm-a017;  22.08;  39.62;   419;   658;     6;     0;     1;     1;  -114;  -114;   4.5; drag-outd-01; 0; 7; 125000; 1352
2023-01-01 07:59:00; hka-aqm-a017;  22.08;  39.62;   421;   670;     7;     1;     2;     1;  -110;  -110;   1.0; drag-lps8-07; 6; 7; 125000; 1353
2023-01-01 08:14:08; hka-aqm-a017;  22.08;  39.59;   423;   679;    12;     3;     2;     3;  -113;  -113;  -1.0; drag-lps8-07; 5; 7; 125000; 1354
2023-01-01 08:29:14; hka-aqm-a017;  22.07;  39.59;   418;   677;    23;     7;     0;     2;  -113;  -113;   5.2; drag-outd-01; 7; 7; 125000; 1355
2023-01-01 08:44:20; hka-aqm-a017;  22.06;  39.62;   419;   670;    30;     8;     1;     2;  -106;  -106;   4.5; drag-outd-01; 1; 7; 125000; 1356
2023-01-01 08:59:27; hka-aqm-a017;  22.04;  39.62;   422;   681;    53;    16;     2;     3;  -109;  -109;   3.5; drag-outd-01; 5; 7; 125000; 1357
2023-01-01 09:14:33; hka-aqm-a017;  22.04;  39.62;   421;   668;    80;    23;     1;     1;  -113;  -113;   5.2; drag-outd-01; 7; 7; 125000; 1358
2023-01-01 09:29:39; hka-aqm-a017;  22.06;  39.62;   422;   684;   127;    38;     0;     1;  -110;  -110;   3.2; drag-lps8-07; 0; 7; 125000; 1359
2023-01-01 09:44:45; hka-aqm-a017;  22.05;  39.62;   420;   664;   349;   109;     2;     1;  -114;  -114;  -1.2; drag-lps8-07; 3; 7; 125000; 1360
2023-01-01 09:59:51; hka-aqm-a017;  22.12;  39.56;   426;   693;   436;   136;     2;     3;  -108;  -108;   3.2; drag-lps8-07; 1; 7; 125000; 1361
2023-01-01 10:14:57; hka-aqm-a017;  22.21;  39.36;   420;   688;   456;   139;     0;     1;  -112;  -112;   4.8; drag-outd-01; 2; 7; 125000; 1362
2023-01-01 10:27:07; hka-aqm-a017;  22.28;  39.26;   424;   688;   363;   109;     2;     3;  -114;  -114;   1.5; drag-lps8-07; 4; 7; 125000; 1363
2023-01-01 10:30:08; hka-aqm-a017;  22.32;  39.23;   429;   683;   288;    85;     3;     3;  -111;  -111;   6.5; drag-outd-01; 6; 7; 125000; 1364
2023-01-01 10:30:28; hka-aqm-a017;  22.33;  39.23;   426;   674;   372;   112;     0;     1;  -111;  -111;   5.5; drag-outd-01; 4; 7; 125000; 1365
2023-01-01 10:32:27; hka-aqm-a017;  22.32;  39.16;   418;   690;   272;    80;     1;     1;  -122;  -122;  -7.2; drag-lps8-02; 0; 7; 125000; 1366
