# Logfile LoRaWAN TTN/TTS V3 logger version hka-log V 1.1
date_time;device_id;tmp;hum;CO2;VOC;vis;IR;WIFI;BLE;rssi;channel_rssi;snr;gateway;channel_index;spreading_factor;bandwidth;f_cnt
2023-03-02 00:10:54; hka-aqm-a108;  18.90;  26.53;   522;   673;     9;     3;     2;     0;  -123;  -123;  -5.8; drag-lps8-08; 2; 7; 125000; 5603
2023-03-02 00:26:13; hka-aqm-a108;  18.80;  26.49;   514;   642;     6;     0;     2;     0;  -125;  -125;  -8.2; drag-lps8-02; 4; 7; 125000; 5605
2023-03-02 00:41:33; hka-aqm-a108;  18.70;  26.49;   507;   600;     6;     2;     2;     0;  -124;  -124;  -5.8; drag-lps8-08; 0; 7; 125000; 5606
2023-03-02 00:56:54; hka-aqm-a108;  18.60;  26.49;   486;   599;     6;     0;     2;     0;  -122;  -122;  -5.5; drag-lps8-08; 1; 7; 125000; 5607
2023-03-02 01:12:14; hka-aqm-a108;  18.52;  26.49;   480;   624;     9;     3;     1;     0;  -128;  -128;  -7.8; drag-outd-01; 3; 7; 125000; 5608
2023-03-02 01:27:40; hka-aqm-a108;  18.44;  26.49;   475;   574;     9;     3;     2;     0;  -124;  -124;  -6.2; drag-lps8-08; 2; 7; 125000; 5610
2023-03-02 01:42:47; hka-aqm-a108;  18.37;  26.56;   475;   542;     9;     3;     3;     1;  -122;  -122;  -4.8; drag-lps8-02; 6; 7; 125000; 5611
2023-03-02 01:58:00; hka-aqm-a108;  18.33;  26.49;   466;   567;     6;     0;     3;     1;  -123;  -123;  -6.2; drag-lps8-08; 1; 7; 125000; 5612
2023-03-02 02:13:13; hka-aqm-a108;  18.25;  26.56;   466;   595;     6;     0;     2;     0;  -122;  -122;  -4.8; drag-lps8-02; 7; 7; 125000; 5613
2023-03-02 02:28:26; hka-aqm-a108;  18.20;  26.56;   469;   577;     8;     2;     3;     1;  -122;  -122;  -4.5; drag-lps8-02; 0; 7; 125000; 5614
2023-03-02 02:43:39; hka-aqm-a108;  18.14;  26.56;   456;   583;     6;     0;     3;     1;  -120;  -120;  -6.0; drag-lps8-02; 6; 7; 125000; 5615
2023-03-02 03:14:07; hka-aqm-a108;  18.04;  26.63;   450;   589;     6;     2;     3;     1;  -127;  -127;  -7.8; drag-lps8-08; 7; 7; 125000; 5618
2023-03-02 03:29:27; hka-aqm-a108;  17.96;  26.63;   448;   591;     6;     2;     3;     1;  -123;  -123;  -6.0; drag-lps8-02; 1; 7; 125000; 5620
2023-03-02 03:44:47; hka-aqm-a108;  17.95;  26.63;   449;   588;     6;     0;     3;     1;  -124;  -124;  -5.5; drag-lps8-08; 2; 7; 125000; 5621
2023-03-02 04:00:00; hka-aqm-a108;  17.89;  26.66;   448;   587;     9;     3;     3;     1;  -126;  -126;  -7.5; drag-lps8-08; 7; 7; 125000; 5622
2023-03-02 04:15:20; hka-aqm-a108;  17.83;  26.73;   454;   588;     6;     0;     3;     1;  -120;  -120;  -5.5; drag-lps8-02; 6; 7; 125000; 5623
2023-03-02 04:30:47; hka-aqm-a108;  17.78;  26.76;   444;   593;     6;     2;     3;     1;  -119;  -119;  -5.0; drag-lps8-08; 2; 7; 125000; 5624
2023-03-02 04:46:00; hka-aqm-a108;  17.77;  26.76;   451;   618;     6;     0;     3;     1;  -124;  -124;  -6.8; drag-lps8-02; 1; 7; 125000; 5626
2023-03-02 05:01:21; hka-aqm-a108;  17.70;  26.83;   442;   585;     6;     0;     2;     0;  -120;  -120;  -5.8; drag-lps8-02; 6; 7; 125000; 5627
2023-03-02 05:31:40; hka-aqm-a108;  17.65;  26.83;   443;   568;     6;     2;     3;     1;  -124;  -124;  -6.0; drag-lps8-08; 0; 7; 125000; 5629
2023-03-02 05:46:53; hka-aqm-a108;  17.60;  26.90;   449;   625;     6;     0;     0;     0;  -123;  -123;  -5.0; drag-lps8-08; 2; 7; 125000; 5630
2023-03-02 06:17:26; hka-aqm-a108;  17.56;  26.97;   451;   616;     9;     3;     3;     1;  -126;  -126;  -6.2; drag-outd-01; 0; 7; 125000; 5632
2023-03-02 06:32:33; hka-aqm-a108;  18.58;  26.83;   462;   619;     8;     1;     1;     0;  -124;  -124;  -6.5; drag-lps8-08; 6; 7; 125000; 5633
2023-03-02 06:32:59; hka-aqm-a108;  18.61;  26.90;   457;   681;    81;     9;     3;     2;  -121;  -121;  -6.0; drag-lps8-08; 2; 7; 125000; 5635
2023-03-02 06:48:19; hka-aqm-a108;  18.54;  26.76;   460;   667;    13;     3;     3;     0;  -122;  -122;  -3.8; drag-lps8-02; 7; 7; 125000; 5636
2023-03-02 07:03:32; hka-aqm-a108;  17.88;  27.38;   458;   690;    47;    15;     3;     0;  -123;  -123;  -5.8; drag-lps8-02; 4; 7; 125000; 5638
2023-03-02 07:18:53; hka-aqm-a108;  17.76;  27.38;   460;   731;   128;    40;     3;     0;  -120;  -120;  -5.0; drag-lps8-08; 2; 7; 125000; 5639
2023-03-02 07:31:57; hka-aqm-a108;  17.74;  27.31;   466;   686;   399;   146;     3;     1;  -124;  -124;  -6.5; drag-lps8-02; 1; 7; 125000; 5641
2023-03-02 07:32:19; hka-aqm-a108;  17.73;  27.31;   464;   667;   719;   308;     2;     0;  -123;  -123;  -3.2; drag-outd-01; 3; 7; 125000; 5642
2023-03-02 07:32:59; hka-aqm-a108;  17.74;  27.34;   467;   668;  1146;   523;     1;     1;  -122;  -122;  -6.8; drag-lps8-02; 1; 7; 125000; 5643
2023-03-02 07:33:18; hka-aqm-a108;  17.76;  27.31;   465;   674;  1242;   570;     2;     0;  -122;  -122;  -5.2; drag-lps8-02; 4; 7; 125000; 5644
2023-03-02 07:34:38; hka-aqm-a108;  17.79;  27.31;   466;   705;   829;   356;     3;     0;  -123;  -123;  -3.8; drag-lps8-02; 7; 7; 125000; 5645
2023-03-02 07:35:17; hka-aqm-a108;  17.80;  27.31;   468;   692;   579;   226;     1;     0;  -124;  -124;  -7.5; drag-lps8-08; 6; 7; 125000; 5647
2023-03-02 07:35:37; hka-aqm-a108;  17.76;  27.31;   466;   685;   456;   163;     0;     0;  -120;  -120;  -5.5; drag-lps8-08; 1; 7; 125000; 5648
2023-03-02 07:40:00; hka-aqm-a108;  17.86;  27.28;   465;   654;   638;   231;     2;     0;  -125;  -125;  -6.0; drag-lps8-08; 7; 7; 125000; 5649
2023-03-02 07:40:19; hka-aqm-a108;  17.86;  27.24;   464;   658;   866;   341;     1;     0;  -121;  -121;  -5.8; drag-lps8-02; 4; 7; 125000; 5650
2023-03-02 07:40:38; hka-aqm-a108;  17.82;  27.24;   463;   664;  1139;   469;     1;     0;  -122;  -122;  -5.0; drag-lps8-08; 0; 7; 125000; 5651
2023-03-02 07:41:00; hka-aqm-a108;  17.86;  27.24;   462;   662;  1504;   642;     1;     0;  -127;  -127;  -8.2; drag-lps8-08; 5; 7; 125000; 5652
2023-03-02 07:41:18; hka-aqm-a108;  17.83;  27.24;   461;   665;  1835;   798;     2;     0;  -122;  -122;  -4.2; drag-outd-01; 3; 7; 125000; 5653
2023-03-02 07:41:38; hka-aqm-a108;  17.82;  27.24;   460;   669;  2183;   960;     2;     0;  -118;  -118;  -4.2; drag-lps8-08; 2; 7; 125000; 5654
2023-03-02 07:41:58; hka-aqm-a108;  17.84;  27.28;   460;   680;  2493;  1105;     1;     0;  -124;  -124;  -5.0; drag-outd-01; 4; 7; 125000; 5655
2023-03-02 07:42:58; hka-aqm-a108;  17.84;  27.24;   464;   678;  2274;   985;     2;     0;  -122;  -122;  -8.0; drag-lps8-02; 5; 7; 125000; 5656
2023-03-02 07:43:19; hka-aqm-a108;  17.91;  27.24;   464;   678;  1973;   838;     2;     0;  -122;  -122;  -5.0; drag-lps8-02; 7; 7; 125000; 5657
2023-03-02 07:43:57; hka-aqm-a108;  17.92;  27.24;   467;   673;  1607;   664;     2;     0;  -122;  -122;  -4.5; drag-outd-01; 3; 7; 125000; 5658
2023-03-02 07:44:39; hka-aqm-a108;  17.90;  27.17;   469;   676;   707;   241;     1;     0;  -124;  -124;  -4.5; drag-lps8-08; 0; 7; 125000; 5659
2023-03-02 07:45:19; hka-aqm-a108;  17.89;  27.21;   470;   630;   619;   196;     2;     0;  -121;  -121;  -5.8; drag-lps8-08; 1; 7; 125000; 5660
2023-03-02 07:46:39; hka-aqm-a108;  17.90;  27.17;   463;   733;   700;   228;     2;     0;  -122;  -122;  -5.0; drag-lps8-08; 2; 7; 125000; 5661
2023-03-02 07:47:19; hka-aqm-a108;  17.92;  27.14;   466;   715;   777;   261;     1;     0;  -120;  -120;  -4.5; drag-lps8-02; 6; 7; 125000; 5662
2023-03-02 07:47:59; hka-aqm-a108;  17.85;  27.17;   463;   694;   698;   225;     1;     0;  -128;  -128;  -7.8; drag-outd-01; 4; 7; 125000; 5663
2023-03-02 08:03:05; hka-aqm-a108;  18.01;  26.97;   475;   684;   836;   238;     2;     0;  -123;  -123;  -4.0; drag-lps8-08; 0; 7; 125000; 5664
2023-03-02 08:16:58; hka-aqm-a108;  18.18;  26.76;   466;   662;  1141;   326;     3;     1;  -124;  -124;  -4.2; drag-outd-01; 3; 7; 125000; 5665
2023-03-02 08:22:57; hka-aqm-a108;  18.34;  26.63;   472;   693;  1280;   372;     2;     2;  -123;  -123;  -6.2; drag-lps8-08; 1; 7; 125000; 5666
