# Logfile LoRaWAN TTN/TTS V3 logger version hka-log V 1.1
date_time;device_id;tmp;hum;CO2;VOC;vis;IR;WIFI;BLE;rssi;channel_rssi;snr;gateway;channel_index;spreading_factor;bandwidth;f_cnt
2023-02-28 00:13:50; hka-aqm-a103;  21.15;  18.21;   435;   681;    11;     4;     2;     0;  -118;  -118;  -0.2; drag-outd-01; 4; 7; 125000; 4692
2023-02-28 00:28:56; hka-aqm-a103;  21.10;  18.28;   444;   747;     8;     1;     1;     0;  -110;  -110;   4.8; drag-outd-01; 6; 7; 125000; 4693
2023-02-28 00:44:03; hka-aqm-a103;  21.05;  18.28;   429;   746;    11;     4;     2;     1;  -112;  -112;   3.8; drag-lps8-02; 0; 7; 125000; 4694
2023-02-28 00:59:09; hka-aqm-a103;  21.01;  18.35;   426;   747;     8;     1;     1;     0;  -106;  -106;   6.0; drag-outd-01; 2; 7; 125000; 4695
2023-02-28 01:14:16; hka-aqm-a103;  20.96;  18.35;   427;   743;    11;     4;     2;     0;  -120;  -120;  -4.2; drag-lps8-08; 5; 7; 125000; 4696
2023-02-28 01:29:24; hka-aqm-a103;  20.92;  18.35;   425;   739;     8;     1;     2;     1;  -105;  -105;   7.8; drag-outd-01; 1; 7; 125000; 4697
2023-02-28 01:44:30; hka-aqm-a103;  20.92;  18.35;   430;   697;    11;     4;     1;     0;  -114;  -114;   4.0; drag-outd-01; 3; 7; 125000; 4698
2023-02-28 01:59:36; hka-aqm-a103;  20.87;  18.42;   429;   750;     8;     1;     1;     0;  -114;  -114;   0.2; drag-lps8-02; 7; 7; 125000; 4699
2023-02-28 02:14:44; hka-aqm-a103;  20.86;  18.35;   420;   738;    11;     4;     2;     1;  -107;  -107;   4.8; drag-lps8-02; 2; 7; 125000; 4700
2023-02-28 02:29:50; hka-aqm-a103;  20.84;  18.35;   420;   676;    11;     4;     3;     0;  -104;  -104;   7.0; drag-outd-01; 1; 7; 125000; 4701
2023-02-28 02:44:56; hka-aqm-a103;  20.84;  18.42;   425;   681;     8;     1;     2;     0;  -114;  -114;   1.5; drag-lps8-02; 7; 7; 125000; 4702
2023-02-28 03:00:03; hka-aqm-a103;  20.83;  18.42;   421;   728;     8;     1;     3;     1;  -121;  -121;  -2.2; drag-lps8-08; 4; 7; 125000; 4703
2023-02-28 03:15:09; hka-aqm-a103;  20.82;  18.35;   415;   743;    11;     4;     2;     0;  -113;  -113;   3.8; drag-lps8-02; 0; 7; 125000; 4704
2023-02-28 03:30:15; hka-aqm-a103;  20.79;  18.42;   417;   747;     8;     1;     0;     0;  -111;  -111;   4.5; drag-outd-01; 3; 7; 125000; 4705
2023-02-28 03:45:24; hka-aqm-a103;  20.78;  18.49;   435;   735;     8;     1;     3;     1;  -113;  -113;   4.5; drag-outd-01; 6; 7; 125000; 4706
2023-02-28 04:00:31; hka-aqm-a103;  20.78;  18.45;   414;   731;     8;     1;     0;     0;  -114;  -114;   0.8; drag-outd-01; 5; 7; 125000; 4707
2023-02-28 04:15:37; hka-aqm-a103;  20.82;  18.45;   413;   755;     8;     1;     2;     0;  -111;  -111;   6.5; drag-outd-01; 7; 7; 125000; 4708
2023-02-28 04:30:43; hka-aqm-a103;  20.82;  18.49;   414;   710;     8;     1;     3;     1;  -122;  -122;  -4.5; drag-lps8-02; 4; 7; 125000; 4709
2023-02-28 04:45:49; hka-aqm-a103;  20.84;  18.42;   414;   734;    11;     4;     2;     0;  -111;  -111;   5.2; drag-outd-01; 3; 7; 125000; 4710
2023-02-28 05:00:56; hka-aqm-a103;  20.87;  18.42;   413;   707;     8;     1;     0;     0;  -119;  -119;  -4.0; drag-lps8-08; 6; 7; 125000; 4711
2023-02-28 05:16:04; hka-aqm-a103;  20.87;  18.42;   416;   733;     8;     1;     3;     1;  -105;  -105;   6.8; drag-outd-01; 0; 7; 125000; 4712
2023-02-28 05:31:10; hka-aqm-a103;  20.90;  18.42;   420;   732;     8;     1;     1;     0;  -112;  -112;   2.0; drag-lps8-02; 1; 7; 125000; 4713
2023-02-28 05:46:17; hka-aqm-a103;  20.90;  18.45;   420;   706;     9;     1;     1;     0;  -109;  -109;   4.2; drag-lps8-02; 2; 7; 125000; 4714
2023-02-28 06:01:24; hka-aqm-a103;  20.87;  18.49;   420;   727;    11;     3;     3;     1;  -122;  -122;  -4.0; drag-lps8-08; 5; 7; 125000; 4715
2023-02-28 06:16:30; hka-aqm-a103;  20.87;  18.52;   418;   683;     8;     1;     1;     0;  -120;  -120;  -5.5; drag-lps8-08; 6; 7; 125000; 4716
2023-02-28 06:31:37; hka-aqm-a103;  20.88;  18.49;   419;   727;     8;     1;     1;     1;  -112;  -112;   4.5; drag-outd-01; 4; 7; 125000; 4717
2023-02-28 06:46:44; hka-aqm-a103;  20.88;  18.56;   414;   698;     9;     1;     3;     3;  -120;  -120;  -2.2; drag-lps8-02; 0; 7; 125000; 4718
2023-02-28 07:01:50; hka-aqm-a103;  20.89;  18.56;   418;   725;    63;     7;     0;     1;  -112;  -112;   3.2; drag-lps8-02; 2; 7; 125000; 4719
2023-02-28 07:16:57; hka-aqm-a103;  19.94;  19.15;   418;   645;    71;    10;     2;     0;  -112;  -112;   5.5; drag-outd-01; 3; 7; 125000; 4720
2023-02-28 07:32:03; hka-aqm-a103;  19.15;  20.02;   421;   522;    70;     8;     3;     4;  -124;  -124;  -5.8; drag-lps8-02; 5; 7; 125000; 4721
2023-02-28 07:47:09; hka-aqm-a103;  18.96;  20.23;   421;   539;    78;    12;     2;     0;  -106;  -106;   7.2; drag-outd-01; 1; 7; 125000; 4722
2023-02-28 08:02:15; hka-aqm-a103;  18.84;  20.09;   426;   603;    80;    13;     2;     0;  -108;  -108;   7.0; drag-outd-01; 7; 7; 125000; 4723
2023-02-28 08:17:23; hka-aqm-a103;  18.18;  20.78;   420;   571;    81;    13;     3;     4;  -115;  -115;  -1.2; drag-lps8-02; 3; 7; 125000; 4724
2023-02-28 08:32:29; hka-aqm-a103;  17.76;  21.34;   425;   656;    86;    16;     2;     1;  -112;  -112;   3.0; drag-outd-01; 6; 7; 125000; 4725
2023-02-28 08:47:35; hka-aqm-a103;  18.59;  20.37;   427;   639;    95;    19;     0;     1;  -105;  -105;   7.2; drag-outd-01; 1; 7; 125000; 4726
2023-02-28 09:02:42; hka-aqm-a103;  19.53;  19.60;   431;   800;   110;    27;     3;     4;  -114;  -114;  -2.8; drag-outd-01; 5; 7; 125000; 4727
2023-02-28 09:17:49; hka-aqm-a103;  19.97;  19.32;   438;   866;   117;    29;     1;     0;  -108;  -108;   7.5; drag-outd-01; 0; 7; 125000; 4728
2023-02-28 09:32:55; hka-aqm-a103;  20.24;  19.25;   447;   867;   126;    32;     1;     3;  -109;  -109;   6.5; drag-outd-01; 7; 7; 125000; 4729
2023-02-28 09:48:03; hka-aqm-a103;  20.46;  19.19;   458;   892;   149;    43;     3;     6;  -119;  -119;  -1.0; drag-outd-01; 4; 7; 125000; 4730
2023-02-28 09:56:02; hka-aqm-a103;  20.56;  19.19;   458;   957;   261;    98;     3;     9;  -107;  -107;   5.5; drag-outd-01; 2; 7; 125000; 4731
2023-02-28 09:58:22; hka-aqm-a103;  20.62;  19.19;   460;   966;   273;   102;     2;     6;  -117;  -117;   2.0; drag-outd-01; 3; 7; 125000; 4732
2023-02-28 09:58:43; hka-aqm-a103;  20.60;  19.19;   460;   971;   191;    62;     2;     6;  -123;  -123;  -6.0; drag-lps8-08; 5; 7; 125000; 4733
2023-02-28 10:00:01; hka-aqm-a103;  20.63;  19.22;   464;   961;   281;   106;     2;     6;  -125;  -125;  -9.0; drag-lps8-08; 4; 7; 125000; 4734
2023-02-28 10:00:21; hka-aqm-a103;  20.64;  19.19;   462;   962;   202;    67;     2;     4;  -106;  -106;   7.5; drag-outd-01; 1; 7; 125000; 4735
2023-02-28 10:01:43; hka-aqm-a103;  20.66;  19.19;   463;  1054;   182;    58;     3;     6;  -113;  -113;   1.0; drag-lps8-02; 6; 7; 125000; 4736
2023-02-28 10:13:23; hka-aqm-a103;  20.74;  19.22;   474;  1002;   213;    73;     2;    13;  -105;  -105;   5.5; drag-lps8-02; 2; 7; 125000; 4737
2023-02-28 10:28:29; hka-aqm-a103;  20.87;  19.25;   482;  1080;   171;    52;     1;     9;  -113;  -113;   1.2; drag-lps8-02; 7; 7; 125000; 4738
2023-02-28 10:43:35; hka-aqm-a103;  21.00;  19.32;   485;  1067;   169;    50;     3;     7;  -111;  -111;   6.2; drag-outd-01; 0; 7; 125000; 4739
2023-02-28 10:46:03; hka-aqm-a103;  21.05;  19.36;   491;  1150;   264;    96;     3;    13;  -107;  -107;   7.5; drag-outd-01; 7; 7; 125000; 4740
2023-02-28 10:46:44; hka-aqm-a103;  21.04;  19.32;   495;  1072;   161;    45;     2;     8;  -127;  -127;  -8.2; drag-lps8-08; 0; 7; 125000; 4741
2023-02-28 10:50:02; hka-aqm-a103;  21.06;  19.46;   491;  1133;   259;    95;     3;     7;  -112;  -112;   0.8; drag-lps8-02; 3; 7; 125000; 4742
2023-02-28 10:51:23; hka-aqm-a103;  21.08;  19.46;   492;  1131;   213;    70;     2;     6;  -111;  -111;   0.8; drag-lps8-02; 4; 7; 125000; 4743
2023-02-28 10:52:02; hka-aqm-a103;  21.08;  19.46;   498;  1135;   278;   103;     1;     6;  -123;  -123;  -5.2; drag-lps8-08; 5; 7; 125000; 4744
2023-02-28 10:52:43; hka-aqm-a103;  21.08;  19.46;   502;  1132;   173;    51;     1;     7;  -109;  -109;   4.8; drag-outd-01; 6; 7; 125000; 4745
2023-02-28 10:57:42; hka-aqm-a103;  21.11;  19.46;   507;  1219;   226;    78;     2;    10;  -122;  -122;  -6.0; drag-lps8-08; 2; 7; 125000; 4746
2023-02-28 11:00:43; hka-aqm-a103;  21.14;  19.57;   507;  1262;   190;    60;     3;    16;  -108;  -108;   5.0; drag-lps8-02; 1; 7; 125000; 4747
2023-02-28 11:15:49; hka-aqm-a103;  21.21;  19.74;   529;  1257;   148;    43;     1;    13;  -118;  -118;  -0.5; drag-outd-01; 3; 7; 125000; 4748
2023-02-28 11:27:22; hka-aqm-a103;  21.24;  19.95;   556;  1242;   286;   109;     4;    18;  -113;  -113;   1.2; drag-lps8-02; 6; 7; 125000; 4749
2023-02-28 11:29:21; hka-aqm-a103;  21.25;  19.95;   560;  1280;   196;    63;     2;    14;  -121;  -121;  -3.8; drag-lps8-08; 7; 7; 125000; 4750
2023-02-28 11:44:27; hka-aqm-a103;  21.30;  20.19;   582;  1258;   149;    41;     1;     6;  -103;  -103;   6.5; drag-outd-01; 1; 7; 125000; 4751
2023-02-28 11:59:34; hka-aqm-a103;  21.34;  20.51;   613;  1283;   137;    36;     1;    15;  -118;  -118;   0.2; drag-outd-01; 4; 7; 125000; 4752
2023-02-28 12:14:40; hka-aqm-a103;  21.37;  20.71;   641;  1242;   162;    47;     1;    17;  -107;  -107;   7.5; drag-outd-01; 0; 7; 125000; 4753
2023-02-28 12:29:46; hka-aqm-a103;  21.44;  20.92;   676;  1311;   162;    49;     1;    16;  -118;  -118;  -3.8; drag-lps8-02; 5; 7; 125000; 4754
2023-02-28 12:44:52; hka-aqm-a103;  21.45;  21.13;   706;  1408;   155;    45;     3;    15;  -120;  -120;  -4.8; drag-lps8-08; 2; 7; 125000; 4755
2023-02-28 12:59:01; hka-aqm-a103;  21.49;  21.20;   719;  1399;   306;   116;     3;    20;  -113;  -113;  -0.2; drag-lps8-02; 3; 7; 125000; 4756
2023-02-28 12:59:22; hka-aqm-a103;  21.52;  21.13;   718;  1410;   243;    84;     1;    13;  -117;  -117;  -2.8; drag-lps8-08; 1; 7; 125000; 4757
2023-02-28 13:00:02; hka-aqm-a103;  21.50;  21.16;   717;  1391;   190;    59;     1;    14;  -121;  -121;  -2.8; drag-lps8-08; 7; 7; 125000; 4758
2023-02-28 13:01:42; hka-aqm-a103;  21.48;  21.13;   719;  1416;   290;   108;     2;    14;  -112;  -112;   4.0; drag-lps8-02; 0; 7; 125000; 4759
2023-02-28 13:02:21; hka-aqm-a103;  21.49;  21.13;   723;  1421;   201;    66;     3;    19;  -113;  -113;   4.2; drag-outd-01; 6; 7; 125000; 4760
2023-02-28 13:03:43; hka-aqm-a103;  21.50;  21.13;   720;  1425;   315;   121;     2;    16;  -117;  -117;  -2.0; drag-lps8-02; 4; 7; 125000; 4761
2023-02-28 13:10:02; hka-aqm-a103;  21.54;  21.20;   721;  1461;   312;   119;     3;    19;  -124;  -124;  -5.5; drag-lps8-08; 2; 7; 125000; 4762
2023-02-28 13:11:02; hka-aqm-a103;  21.54;  21.20;   721;  1375;   225;    75;     1;    14;  -122;  -122;  -6.5; drag-lps8-02; 5; 7; 125000; 4763
2023-02-28 13:11:22; hka-aqm-a103;  21.54;  21.13;   721;  1393;   328;   127;     1;    14;  -125;  -125;  -7.2; drag-lps8-08; 6; 7; 125000; 4764
2023-02-28 13:18:02; hka-aqm-a103;  21.58;  21.13;   719;  1416;   221;    73;     2;    14;  -107;  -107;   4.8; drag-outd-01; 2; 7; 125000; 4765
2023-02-28 13:18:22; hka-aqm-a103;  21.62;  21.13;   717;  1327;   330;   127;     2;     7;  -125;  -125;  -7.0; drag-outd-01; 5; 7; 125000; 4766
2023-02-28 13:19:22; hka-aqm-a103;  21.59;  21.09;   715;  1372;   221;    73;     2;     7;  -110;  -110;   3.8; drag-lps8-02; 0; 7; 125000; 4767
2023-02-28 13:22:21; hka-aqm-a103;  21.60;  21.13;   723;  1351;   241;    82;     2;    10;  -112;  -112;   3.0; drag-lps8-02; 1; 7; 125000; 4768
2023-02-28 13:23:01; hka-aqm-a103;  21.62;  21.09;   720;  1376;   306;   115;     1;     7;  -113;  -113;   0.2; drag-lps8-02; 3; 7; 125000; 4769
2023-02-28 13:24:43; hka-aqm-a103;  21.62;  21.13;   717;  1330;   270;    96;     2;     9;  -114;  -114;   0.5; drag-lps8-02; 7; 7; 125000; 4770
2023-02-28 13:26:01; hka-aqm-a103;  21.58;  21.13;   721;  1397;   224;    75;     2;    10;  -124;  -124;  -5.2; drag-outd-01; 4; 7; 125000; 4771
2023-02-28 13:26:23; hka-aqm-a103;  21.62;  21.13;   720;  1412;   303;   113;     2;    10;  -109;  -109;   4.0; drag-lps8-02; 1; 7; 125000; 4772
2023-02-28 13:28:23; hka-aqm-a103;  21.63;  21.16;   723;  1442;   201;    63;     3;     9;  -120;  -120;  -4.5; drag-lps8-02; 4; 7; 125000; 4773
2023-02-28 13:30:01; hka-aqm-a103;  21.62;  21.13;   719;  1400;   288;   106;     3;     8;  -125;  -125;  -5.8; drag-lps8-08; 0; 7; 125000; 4774
2023-02-28 13:32:42; hka-aqm-a103;  21.62;  21.20;   717;  1399;   196;    62;     3;     6;  -113;  -113;   4.8; drag-outd-01; 7; 7; 125000; 4775
2023-02-28 13:33:02; hka-aqm-a103;  21.60;  21.20;   717;  1410;   296;   111;     2;     5;  -114;  -114;   3.5; drag-outd-01; 3; 7; 125000; 4776
2023-02-28 13:33:42; hka-aqm-a103;  21.61;  21.20;   718;  1451;   225;    75;     2;     4;  -120;  -120;  -7.8; drag-lps8-02; 5; 7; 125000; 4777
2023-02-28 13:36:42; hka-aqm-a103;  21.61;  21.20;   722;  1445;   286;   105;     2;     5;  -124;  -124;  -6.0; drag-lps8-08; 6; 7; 125000; 4778
2023-02-28 13:37:22; hka-aqm-a103;  21.61;  21.20;   722;  1409;   200;    64;     1;     7;  -119;  -119;  -3.8; drag-lps8-08; 2; 7; 125000; 4779
2023-02-28 13:52:28; hka-aqm-a103;  21.54;  21.20;   710;  1413;   181;    56;     1;     7;  -109;  -109;   4.8; drag-outd-01; 5; 7; 125000; 4780
2023-02-28 14:00:42; hka-aqm-a103;  21.50;  21.30;   717;  1414;   287;   105;     4;    14;  -107;  -107;   3.5; drag-lps8-02; 2; 7; 125000; 4781
2023-02-28 14:01:41; hka-aqm-a103;  21.47;  21.27;   716;  1384;   276;   102;     1;    11;  -122;  -122;  -3.5; drag-lps8-08; 4; 7; 125000; 4783
2023-02-28 14:03:02; hka-aqm-a103;  21.50;  21.27;   711;  1365;   228;    77;     2;    13;  -112;  -112;   1.0; drag-lps8-02; 3; 7; 125000; 4784
2023-02-28 14:03:43; hka-aqm-a103;  21.47;  21.30;   714;  1384;   293;   108;     2;    13;  -110;  -110;   1.8; drag-lps8-02; 6; 7; 125000; 4785
2023-02-28 14:04:41; hka-aqm-a103;  21.45;  21.34;   720;  1404;   183;    55;     2;    13;  -114;  -114;   1.0; drag-lps8-02; 0; 7; 125000; 4786
2023-02-28 14:08:22; hka-aqm-a103;  21.46;  21.34;   714;  1468;   308;   114;     2;    21;  -107;  -107;   6.2; drag-outd-01; 1; 7; 125000; 4787
2023-02-28 14:10:43; hka-aqm-a103;  21.46;  21.41;   712;  1504;   235;    81;     2;    20;  -126;  -126;  -7.8; drag-lps8-08; 0; 7; 125000; 4789
2023-02-28 14:11:43; hka-aqm-a103;  21.46;  21.41;   712;  1519;   177;    53;     2;    13;  -108;  -108;   3.8; drag-lps8-02; 1; 7; 125000; 4790
2023-02-28 14:17:22; hka-aqm-a103;  21.48;  21.41;   721;  1497;   224;    75;     3;    14;  -112;  -112;   5.0; drag-outd-01; 6; 7; 125000; 4791
2023-02-28 14:31:22; hka-aqm-a103;  21.52;  21.61;   746;  1624;   154;    43;     3;    19;  -122;  -122;  -4.5; drag-lps8-02; 4; 7; 125000; 4792
2023-02-28 14:40:41; hka-aqm-a103;  21.56;  21.75;   764;  1737;   238;    83;     2;    12;  -120;  -120;  -3.2; drag-lps8-02; 7; 7; 125000; 4793
2023-02-28 14:56:07; hka-aqm-a103;  21.55;  21.96;   799;  1744;   178;    54;     2;    18;  -122;  -122;  -3.5; drag-lps8-08; 3; 7; 125000; 4795
