# Logfile LoRaWAN TTN/TTS V3 logger version hka-log V 1.1
date_time;device_id;tmp;hum;CO2;VOC;vis;IR;WIFI;BLE;rssi;channel_rssi;snr;gateway;channel_index;spreading_factor;bandwidth;f_cnt
2023-06-20 00:03:57; hka-aqm-a107;  31.51;  38.51;   438;   878;    10;     3;     4;    21;  -121;  -121;  -7.2; drag-lps8-02; 1; 8; 125000; 27296
2023-06-20 00:19:03; hka-aqm-a107;  31.44;  38.90;   436;   806;     7;     1;     4;    21;  -120;  -120;  -7.2; drag-lps8-07; 5; 8; 125000; 27297
2023-06-20 00:34:09; hka-aqm-a107;  31.44;  38.90;   439;   795;     7;     1;     4;    21;  -123;  -123;  -8.2; drag-lps8-02; 2; 8; 125000; 27298
2023-06-20 00:49:17; hka-aqm-a107;  31.44;  38.97;   441;   836;     7;     1;     4;    21;  -121;  -121;  -7.2; drag-lps8-07; 1; 8; 125000; 27299
2023-06-20 01:04:23; hka-aqm-a107;  31.43;  39.10;   443;   827;    10;     3;     4;    21;  -128;  -128;  -9.2; drag-lps8-02; 0; 8; 125000; 27300
2023-06-20 01:19:29; hka-aqm-a107;  31.33;  39.43;   449;   805;     7;     1;     4;    21;  -121;  -121;  -5.8; drag-outd-01; 3; 8; 125000; 27301
2023-06-20 01:34:36; hka-aqm-a107;  31.21;  40.15;   442;   792;     7;     1;     4;    21;  -118;  -118;  -5.5; drag-lps8-07; 6; 8; 125000; 27302
2023-06-20 01:49:42; hka-aqm-a107;  31.22;  40.45;   442;   773;     7;     1;     4;    21;  -120;  -120;  -5.2; drag-lps8-07; 7; 8; 125000; 27303
2023-06-20 02:04:49; hka-aqm-a107;  31.17;  41.00;   438;   784;     7;     1;     4;    21;  -120;  -120;  -4.8; drag-lps8-07; 4; 8; 125000; 27304
2023-06-20 02:19:55; hka-aqm-a107;  31.16;  41.07;   439;   763;     7;     1;     4;    21;  -121;  -121;  -7.8; drag-lps8-07; 5; 8; 125000; 27305
2023-06-20 02:35:01; hka-aqm-a107;  31.10;  41.72;   433;   742;     7;     1;     4;    21;  -115;  -115;   0.8; drag-outd-01; 4; 8; 125000; 27306
2023-06-20 02:50:08; hka-aqm-a107;  30.94;  43.09;   429;   718;     7;     1;     4;    21;  -122;  -122;  -3.5; drag-outd-01; 0; 8; 125000; 27307
2023-06-20 03:05:16; hka-aqm-a107;  30.68;  44.65;   434;   654;     7;     1;     4;    21;  -116;  -116;   0.2; drag-outd-01; 3; 8; 125000; 27308
2023-06-20 03:20:23; hka-aqm-a107;  30.54;  45.59;   428;   595;    10;     3;     4;    21;  -118;  -118;  -5.2; drag-lps8-07; 6; 8; 125000; 27309
2023-06-20 03:35:29; hka-aqm-a107;  30.56;  45.56;   426;   630;     7;     1;     4;    21;  -119;  -119;  -6.2; drag-lps8-07; 2; 8; 125000; 27310
2023-06-20 03:50:36; hka-aqm-a107;  30.53;  45.62;   425;   723;     7;     1;     4;    21;  -121;  -121;  -7.0; drag-lps8-07; 1; 8; 125000; 27311
2023-06-20 04:05:42; hka-aqm-a107;  30.64;  44.94;   434;   736;    10;     3;     4;    21;  -122;  -122;  -6.8; drag-lps8-07; 7; 8; 125000; 27312
2023-06-20 04:20:48; hka-aqm-a107;  30.74;  44.39;   429;   823;     7;     1;     4;    21;  -120;  -120;  -6.0; drag-outd-01; 5; 8; 125000; 27313
