# Logfile LoRaWAN TTN/TTS V3 logger version hka-log V 1.1
date_time;device_id;tmp;hum;CO2;VOC;vis;IR;WIFI;BLE;rssi;channel_rssi;snr;gateway;channel_index;spreading_factor;bandwidth;f_cnt
2023-03-08 00:09:06; hka-aqm-a101;  22.40;  21.92;   418;   781;     4;     0;     4;     6;  -107;  -107;   5.8; drag-lps8-02; 2; 7; 125000; 5339
2023-03-08 00:24:13; hka-aqm-a101;  22.48;  21.99;   420;   766;     4;     0;     4;     6;  -122;  -122;  -3.2; drag-lps8-08; 4; 7; 125000; 5340
2023-03-08 00:39:19; hka-aqm-a101;  22.40;  21.89;   418;   780;     4;     0;     4;     6;  -121;  -121;  -4.0; drag-lps8-08; 5; 7; 125000; 5341
2023-03-08 00:54:25; hka-aqm-a101;  22.36;  22.03;   413;   754;     5;     2;     4;     6;  -123;  -123;  -4.0; drag-lps8-07; 0; 7; 125000; 5342
2023-03-08 01:09:31; hka-aqm-a101;  22.45;  21.79;   414;   737;     6;     2;     4;     6;  -105;  -105;   7.5; drag-lps8-02; 1; 7; 125000; 5343
2023-03-08 01:24:40; hka-aqm-a101;  22.46;  21.41;   416;   729;     4;     0;     4;     6;  -103;  -103;   7.2; drag-lps8-02; 3; 7; 125000; 5344
2023-03-08 01:39:47; hka-aqm-a101;  22.47;  21.54;   411;   765;     4;     0;     4;     6;  -121;  -121;  -8.0; drag-lps8-07; 6; 7; 125000; 5345
2023-03-08 01:54:53; hka-aqm-a101;  22.36;  21.41;   408;   720;     4;     0;     4;     6;  -124;  -124;  -5.0; drag-lps8-08; 4; 7; 125000; 5346
2023-03-08 02:10:00; hka-aqm-a101;  22.41;  21.75;   408;   782;     4;     1;     4;     6;  -115;  -115;   1.0; drag-outd-01; 1; 7; 125000; 5347
2023-03-08 02:25:07; hka-aqm-a101;  22.44;  21.61;   409;   756;     4;     0;     4;     6;  -105;  -105;   7.0; drag-lps8-02; 3; 7; 125000; 5348
2023-03-08 02:40:20; hka-aqm-a101;  22.47;  21.27;   405;   747;     4;     0;     4;     6;  -107;  -107;   7.2; drag-lps8-02; 7; 7; 125000; 5350
2023-03-08 02:55:26; hka-aqm-a101;  22.46;  21.54;   405;   745;     4;     1;     4;     6;  -124;  -124;  -6.5; drag-lps8-08; 2; 7; 125000; 5351
2023-03-08 03:10:32; hka-aqm-a101;  22.42;  21.27;   406;   738;     4;     0;     4;     6;  -102;  -102;   5.2; drag-lps8-02; 5; 7; 125000; 5352
2023-03-08 03:25:40; hka-aqm-a101;  22.36;  21.44;   402;   734;     4;     1;     4;     6;  -115;  -115;   3.8; drag-outd-01; 0; 7; 125000; 5353
2023-03-08 03:40:47; hka-aqm-a101;  22.48;  21.20;   403;   737;     4;     0;     4;     6;  -122;  -122;  -7.5; drag-lps8-07; 6; 7; 125000; 5354
2023-03-08 03:55:53; hka-aqm-a101;  22.44;  21.27;   408;   709;     4;     0;     4;     6;  -123;  -123;  -4.0; drag-lps8-08; 4; 7; 125000; 5355
2023-03-08 04:11:00; hka-aqm-a101;  22.37;  21.41;   402;   770;     4;     1;     4;     6;  -125;  -125;  -5.2; drag-lps8-08; 0; 7; 125000; 5356
