# Logfile LoRaWAN TTN/TTS V3 logger version hka-log V 1.1
date_time;device_id;tmp;hum;CO2;VOC;vis;IR;WIFI;BLE;rssi;channel_rssi;snr;gateway;channel_index;spreading_factor;bandwidth;f_cnt
2023-03-07 00:02:36; hka-aqm-a106;  21.65;  24.64;   449;   548;     6;     1;     2;     0;  -117;  -117;   1.0; drag-outd-01; 6; 8; 125000; 5579
2023-03-07 00:17:42; hka-aqm-a106;  21.60;  24.64;   447;   559;     6;     0;     1;     0;  -128;  -128;  -9.8; drag-lps8-02; 1; 8; 125000; 5580
2023-03-07 00:47:55; hka-aqm-a106;  21.54;  24.58;   438;   531;     6;     0;     6;    37;  -119;  -119;   1.2; drag-outd-01; 0; 8; 125000; 5582
2023-03-07 01:03:01; hka-aqm-a106;  21.48;  24.58;   442;   541;     6;     2;     0;     0;  -117;  -117;   2.8; drag-outd-01; 3; 8; 125000; 5583
2023-03-07 01:18:08; hka-aqm-a106;  21.44;  24.58;   438;   553;     6;     1;     1;     0;  -120;  -120;  -1.2; drag-outd-01; 7; 8; 125000; 5584
2023-03-07 01:33:26; hka-aqm-a106;  21.41;  24.58;   436;   535;     6;     0;     3;     0;  -128;  -128;  -9.0; drag-outd-01; 5; 8; 125000; 5586
2023-03-07 01:48:45; hka-aqm-a106;  21.40;  24.51;   436;   522;     6;     0;     1;     0;  -120;  -120;  -2.2; drag-outd-01; 6; 8; 125000; 5587
2023-03-07 02:04:04; hka-aqm-a106;  21.32;  24.51;   435;   538;     6;     0;     3;     0;  -120;  -120;  -0.5; drag-outd-01; 0; 8; 125000; 5588
2023-03-07 02:19:22; hka-aqm-a106;  21.24;  24.64;   433;   561;     9;     3;     1;     0;  -117;  -117;  -0.2; drag-outd-01; 7; 8; 125000; 5589
2023-03-07 02:34:41; hka-aqm-a106;  21.19;  24.71;   438;   549;     6;     0;     1;     0;  -115;  -115;  -0.2; drag-outd-01; 2; 8; 125000; 5590
2023-03-07 02:50:00; hka-aqm-a106;  21.11;  24.78;   428;   515;     6;     0;     1;     0;  -125;  -125; -10.2; drag-lps8-02; 4; 8; 125000; 5591
2023-03-07 03:05:32; hka-aqm-a106;  21.07;  24.92;   432;   537;     6;     0;     6;    37;  -124;  -124;  -9.5; drag-lps8-02; 5; 8; 125000; 5593
2023-03-07 03:20:39; hka-aqm-a106;  21.07;  24.99;   426;   554;     6;     2;     1;     0;  -119;  -119;  -0.8; drag-outd-01; 7; 8; 125000; 5594
2023-03-07 03:35:45; hka-aqm-a106;  21.15;  24.88;   431;   564;     6;     0;     1;     0;  -115;  -115; nan; drag-outd-01; 2; 8; 125000; 5595
2023-03-07 03:50:53; hka-aqm-a106;  21.17;  24.92;   428;   599;     6;     0;     6;    37;  -130;  -130;  -8.8; drag-outd-01; 3; 8; 125000; 5596
2023-03-07 04:05:59; hka-aqm-a106;  21.22;  24.85;   434;   567;     6;     1;     2;     0;  -119;  -119;  -0.2; drag-outd-01; 0; 8; 125000; 5597
2023-03-07 04:21:06; hka-aqm-a106;  21.24;  24.85;   428;   545;     6;     0;     1;     0;  -115;  -115;   1.8; drag-outd-01; 1; 8; 125000; 5598
2023-03-07 04:36:12; hka-aqm-a106;  21.20;  24.95;   433;   573;     6;     0;     6;    37;  -123;  -123;  -3.2; drag-outd-01; 7; 8; 125000; 5599
2023-03-07 05:06:25; hka-aqm-a106;  21.10;  25.06;   426;   555;     8;     2;     2;     0;  -127;  -127;  -9.0; drag-lps8-02; 2; 8; 125000; 5601
2023-03-07 05:21:33; hka-aqm-a106;  21.11;  25.06;   430;   554;     6;     2;     6;    37;  -124;  -124;  -5.0; drag-outd-01; 3; 8; 125000; 5602
2023-03-07 05:36:39; hka-aqm-a106;  21.14;  25.06;   428;   596;    15;     1;     1;     0;  -128;  -128;  -7.8; drag-outd-01; 6; 8; 125000; 5603
2023-03-07 05:51:46; hka-aqm-a106;  21.31;  24.85;   426;   575;    15;     1;     0;     0;  -130;  -130;  -9.8; drag-outd-01; 4; 8; 125000; 5604
2023-03-07 06:06:53; hka-aqm-a106;  21.35;  24.78;   429;   564;     6;     0;     6;    37;  -120;  -120;  -0.8; drag-outd-01; 0; 8; 125000; 5605
2023-03-07 06:22:00; hka-aqm-a106;  21.35;  24.78;   428;   571;    24;     2;     0;     0;  -114;  -114;   1.0; drag-outd-01; 2; 8; 125000; 5606
2023-03-07 06:37:06; hka-aqm-a106;  21.24;  26.08;   430;   599;    26;     2;     2;     1;  -129;  -129;  -8.8; drag-lps8-02; 0; 8; 125000; 5607
2023-03-07 06:52:12; hka-aqm-a106;  21.22;  26.59;   437;   611;    17;     2;     6;    37;  -128;  -128;  -8.5; drag-outd-01; 6; 8; 125000; 5608
2023-03-07 07:07:19; hka-aqm-a106;  21.29;  25.26;   429;   570;    18;     2;     3;     0;  -128;  -128;  -8.8; drag-outd-01; 3; 8; 125000; 5609
