# Logfile LoRaWAN TTN/TTS V3 logger version hka-log V 1.1
date_time;device_id;tmp;hum;CO2;VOC;vis;IR;WIFI;BLE;rssi;channel_rssi;snr;gateway;channel_index;spreading_factor;bandwidth;f_cnt
2023-01-22 00:14:09; hka-aqm-a107;  15.06;  32.18;   468;   612;     8;     1;     1;     0;  -121;  -121;  -3.2; drag-outd-01; 2; 7; 125000; 608
2023-01-22 00:29:22; hka-aqm-a107;  15.04;  32.25;   473;   622;     8;     1;     0;     0;  -121;  -121;  -3.0; drag-outd-01; 2; 7; 125000; 609
2023-01-22 00:44:35; hka-aqm-a107;  15.04;  32.25;   469;   596;     8;     1;     4;    13;  -119;  -119;  -1.0; drag-outd-01; 0; 7; 125000; 610
2023-01-22 01:14:56; hka-aqm-a107;  15.02;  32.38;   465;   629;     8;     1;     4;    13;  -119;  -119;  -0.8; drag-outd-01; 1; 7; 125000; 613
2023-01-22 01:30:17; hka-aqm-a107;  15.01;  32.45;   473;   603;     8;     1;     4;    13;  -124;  -124;  -3.5; drag-outd-01; 7; 7; 125000; 615
2023-01-22 01:45:30; hka-aqm-a107;  14.97;  32.52;   466;   610;     8;     1;     1;     0;  -124;  -124;  -4.5; drag-outd-01; 3; 7; 125000; 616
2023-01-22 02:00:57; hka-aqm-a107;  14.96;  32.52;   466;   636;     8;     1;     4;    13;  -117;  -117;  -1.2; drag-outd-01; 1; 7; 125000; 617
2023-01-22 02:16:24; hka-aqm-a107;  14.94;  32.62;   464;   556;     8;     1;     4;    13;  -121;  -121;  -2.0; drag-outd-01; 7; 7; 125000; 618
2023-01-22 02:31:37; hka-aqm-a107;  14.94;  32.65;   474;   579;     8;     1;     4;    13;  -122;  -122;  -3.8; drag-outd-01; 1; 7; 125000; 619
2023-01-22 02:46:57; hka-aqm-a107;  14.92;  32.72;   462;   615;     9;     2;     4;    13;  -120;  -120;  -2.0; drag-outd-01; 0; 7; 125000; 620
2023-01-22 03:02:17; hka-aqm-a107;  14.90;  32.72;   465;   584;    10;     3;     1;     0;  -120;  -120;  -2.2; drag-outd-01; 7; 7; 125000; 622
2023-01-22 03:17:31; hka-aqm-a107;  14.90;  32.85;   468;   631;     8;     1;     4;    13;  -118;  -118;  -2.5; drag-outd-01; 2; 7; 125000; 623
2023-01-22 03:47:50; hka-aqm-a107;  14.88;  32.92;   470;   633;     8;     1;     4;    13;  -122;  -122;  -3.5; drag-outd-01; 2; 7; 125000; 625
2023-01-22 04:48:43; hka-aqm-a107;  14.83;  33.05;   458;   633;     8;     1;     4;    13;  -121;  -121;  -5.8; drag-outd-01; 1; 7; 125000; 629
2023-01-22 05:19:09; hka-aqm-a107;  14.82;  33.19;   459;   617;     8;     1;     4;    13;  -120;  -120;  -2.2; drag-outd-01; 2; 7; 125000; 631
2023-01-22 05:49:36; hka-aqm-a107;  14.78;  33.32;   474;   642;     8;     1;     4;    13;  -120;  -120;  -2.2; drag-outd-01; 2; 7; 125000; 633
2023-01-22 06:04:50; hka-aqm-a107;  14.78;  33.32;   460;   640;     8;     1;     4;    13;  -128;  -128;  -9.0; drag-outd-01; 4; 7; 125000; 634
2023-01-22 06:20:10; hka-aqm-a107;  14.75;  33.39;   465;   639;     8;     1;     4;    13;  -126;  -126;  -7.8; drag-outd-01; 1; 7; 125000; 635
2023-01-22 06:50:30; hka-aqm-a107;  14.73;  33.45;   469;   738;     8;     1;     4;    13;  -128;  -128;  -8.5; drag-outd-01; 1; 7; 125000; 637
2023-01-22 07:05:49; hka-aqm-a107;  14.72;  33.52;   463;   693;     8;     1;     4;    13;  -124;  -124;  -7.5; drag-outd-01; 6; 7; 125000; 639
2023-01-22 07:36:22; hka-aqm-a107;  14.70;  33.59;   459;   710;    10;     3;     4;    13;  -124;  -124;  -6.2; drag-outd-01; 6; 7; 125000; 642
2023-01-22 08:37:50; hka-aqm-a107;  14.68;  33.79;   470;   750;    20;     3;     4;    13;  -122;  -122;  -3.0; drag-outd-01; 2; 7; 125000; 646
2023-01-22 08:53:03; hka-aqm-a107;  14.66;  33.86;   462;   792;    51;    12;     4;    13;  -126;  -126;  -6.8; drag-outd-01; 6; 7; 125000; 647
2023-01-22 09:08:23; hka-aqm-a107;  14.68;  33.89;   473;   780;   113;    28;     4;    13;  -120;  -120;  -6.5; drag-lps8-07; 7; 7; 125000; 648
2023-01-22 09:23:43; hka-aqm-a107;  14.66;  33.92;   465;   827;    99;    22;     4;    13;  -125;  -125;  -7.0; drag-outd-01; 6; 7; 125000; 649
2023-01-22 09:39:10; hka-aqm-a107;  14.68;  33.92;   466;   826;   128;    28;     4;    13;  -119;  -119;  -6.8; drag-lps8-07; 4; 7; 125000; 650
