# Logfile LoRaWAN TTN/TTS V3 logger version hka-log V 1.1
date_time;device_id;tmp;hum;CO2;VOC;vis;IR;WIFI;BLE;rssi;channel_rssi;snr;gateway;channel_index;spreading_factor;bandwidth;f_cnt
2023-05-23 00:10:44; hka-aqm-a112;  25.28;  47.62;   496;  1626;     7;     1;     3;     1;  -122;  -122;  -1.5; drag-outd-01; 0; 10; 125000; 22444
2023-05-23 00:26:32; hka-aqm-a112;  25.23;  47.74;   494;  1628;     7;     2;     3;     1;  -114;  -114;  -5.0; drag-lps8-02; 3; 10; 125000; 22446
2023-05-23 00:42:19; hka-aqm-a112;  25.21;  47.87;   509;  1600;     7;     2;     3;     1;  -115;  -115;   1.5; drag-lps8-08; 5; 10; 125000; 22448
2023-05-23 00:57:26; hka-aqm-a112;  25.16;  47.94;   501;  1428;     7;     1;     3;     1;  -122;  -122;  -5.0; drag-outd-01; 1; 10; 125000; 22449
2023-05-23 01:12:35; hka-aqm-a112;  25.12;  48.03;   497;  1591;     7;     0;     3;     1;  -115;  -115;   3.5; drag-outd-01; 4; 10; 125000; 22450
2023-05-23 01:28:22; hka-aqm-a112;  25.11;  48.10;   498;  1583;    10;     3;     3;     1;  -115;  -115;   3.0; drag-lps8-08; 7; 10; 125000; 22452
2023-05-23 01:43:29; hka-aqm-a112;  25.09;  48.13;   499;  1438;     7;     0;     3;     1;  -114;  -114;  -5.5; drag-lps8-02; 3; 10; 125000; 22453
2023-05-23 01:58:35; hka-aqm-a112;  25.09;  48.26;   500;  1487;    10;     3;     3;     1;  -121;  -121;  -2.0; drag-lps8-08; 4; 10; 125000; 22454
2023-05-23 02:13:42; hka-aqm-a112;  25.07;  48.35;   513;  1533;     7;     0;     3;     1;  -117;  -117;  -2.8; drag-lps8-02; 7; 10; 125000; 22455
2023-05-23 02:28:49; hka-aqm-a112;  25.03;  48.45;   501;  1486;     7;     0;     3;     1;  -120;  -120;  -3.5; drag-lps8-02; 0; 10; 125000; 22456
2023-05-23 02:43:56; hka-aqm-a112;  25.02;  48.58;   509;  1437;     7;     0;     3;     1;  -109;  -109;   3.5; drag-lps8-08; 2; 10; 125000; 22457
2023-05-23 02:59:02; hka-aqm-a112;  24.99;  48.64;   508;  1502;     7;     0;     1;     0;  -112;  -112;   3.8; drag-lps8-08; 1; 10; 125000; 22458
2023-05-23 03:14:09; hka-aqm-a112;  25.00;  48.77;   508;  1483;     7;     0;     3;     1;  -111;  -111;   1.5; drag-lps8-02; 5; 10; 125000; 22459
2023-05-23 03:29:16; hka-aqm-a112;  25.01;  48.77;   503;  1475;     7;     0;     3;     1;  -116;  -116;  -5.0; drag-lps8-02; 6; 10; 125000; 22460
2023-05-23 03:44:22; hka-aqm-a112;  24.96;  48.96;   504;  1481;     7;     0;     3;     1;  -122;  -122;  -3.2; drag-outd-01; 0; 10; 125000; 22461
2023-05-23 03:59:29; hka-aqm-a112;  24.94;  49.09;   504;  1480;     7;     0;     3;     1;  -116;  -116;  -2.0; drag-lps8-02; 7; 10; 125000; 22462
2023-05-23 04:14:36; hka-aqm-a112;  24.95;  49.18;   512;  1393;     7;     0;     3;     1;  -112;  -112;   1.8; drag-lps8-08; 6; 10; 125000; 22463
2023-05-23 04:29:42; hka-aqm-a112;  24.92;  49.31;   506;  1445;    10;     3;     3;     1;  -118;  -118;  -1.0; drag-lps8-08; 4; 10; 125000; 22464
2023-05-23 04:44:49; hka-aqm-a112;  24.90;  49.38;   505;  1456;    10;     3;     3;     1;  -125;  -125;  -6.0; drag-outd-01; 2; 10; 125000; 22465
2023-05-23 04:59:55; hka-aqm-a112;  24.88;  49.47;   513;  1453;     7;     1;     0;     0;  -113;  -113;  -5.2; drag-lps8-02; 3; 10; 125000; 22466
2023-05-23 05:15:02; hka-aqm-a112;  24.85;  49.60;   514;  1420;     7;     1;     3;     1;  -123;  -123;  -5.8; drag-outd-01; 1; 10; 125000; 22467
2023-05-23 05:30:09; hka-aqm-a112;  24.86;  49.60;   516;  1447;     9;     1;     3;     1;  -115;  -115;   1.0; drag-outd-01; 5; 10; 125000; 22468
2023-05-23 05:45:16; hka-aqm-a112;  24.84;  49.66;   516;  1434;    11;     2;     3;     1;  -113;  -113;  -5.0; drag-lps8-02; 3; 10; 125000; 22469
2023-05-23 06:00:22; hka-aqm-a112;  24.80;  49.95;   513;  1436;    14;     4;     3;     1;  -122;  -122;  -4.5; drag-lps8-02; 0; 10; 125000; 22470
2023-05-23 06:15:29; hka-aqm-a112;  24.79;  50.01;   514;  1427;    20;     8;     3;     1;  -111;  -111;  -0.2; drag-lps8-02; 5; 10; 125000; 22471
2023-05-23 06:31:16; hka-aqm-a112;  24.84;  49.98;   518;  1441;    32;    14;     3;     1;  -129;  -129; -14.8; drag-lps8-02; 2; 10; 125000; 22473
