# Logfile LoRaWAN TTN/TTS V3 logger version hka-log V 1.1
date_time;device_id;tmp;hum;CO2;VOC;vis;IR;WIFI;BLE;rssi;channel_rssi;snr;gateway;channel_index;spreading_factor;bandwidth;f_cnt
2023-02-16 00:11:02; hka-aqm-a112;  19.52;  29.08;   501;   764;     7;     1;     2;     2;  -101;  -101;   9.8; drag-outd-01; 4; 7; 125000; 4203
2023-02-16 00:26:10; hka-aqm-a112;  19.44;  29.21;   506;   772;     7;     1;     2;     2;  -111;  -111;   3.8; drag-lps8-08; 3; 7; 125000; 4204
2023-02-16 00:41:16; hka-aqm-a112;  19.38;  29.28;   497;   779;    10;     3;     2;     2;  -112;  -112;   4.2; drag-lps8-02; 1; 7; 125000; 4205
2023-02-16 00:56:23; hka-aqm-a112;  19.32;  29.28;   494;   727;     9;     2;     2;     2;  -101;  -101;   9.5; drag-outd-01; 7; 7; 125000; 4206
2023-02-16 01:11:29; hka-aqm-a112;  19.28;  29.35;   498;   781;     7;     1;     2;     2;  -100;  -100;   4.2; drag-outd-01; 5; 7; 125000; 4207
2023-02-16 01:26:35; hka-aqm-a112;  19.26;  29.38;   492;   791;    10;     3;     2;     2;  -101;  -101;   8.0; drag-outd-01; 0; 7; 125000; 4208
2023-02-16 01:41:41; hka-aqm-a112;  19.16;  29.48;   495;   855;     7;     1;     2;     2;  -108;  -108;   3.8; drag-lps8-02; 2; 7; 125000; 4209
2023-02-16 01:56:50; hka-aqm-a112;  19.10;  29.55;   495;   829;    10;     3;     2;     2;  -110;  -110;   2.0; drag-lps8-02; 6; 7; 125000; 4210
2023-02-16 02:11:57; hka-aqm-a112;  19.02;  29.65;   493;   836;     7;     1;     2;     2;  -108;  -108;   5.5; drag-lps8-08; 2; 7; 125000; 4211
2023-02-16 02:27:03; hka-aqm-a112;  19.00;  29.65;   489;   848;    10;     3;     2;     2;  -102;  -102;   8.2; drag-outd-01; 0; 7; 125000; 4212
2023-02-16 02:42:10; hka-aqm-a112;  18.95;  29.72;   492;   853;     9;     2;     2;     2;  -115;  -115;   2.0; drag-lps8-02; 7; 7; 125000; 4213
2023-02-16 02:57:16; hka-aqm-a112;  18.92;  29.75;   492;   896;     9;     2;     2;     2;  -101;  -101;   9.5; drag-outd-01; 4; 7; 125000; 4214
2023-02-16 03:12:23; hka-aqm-a112;  18.89;  29.75;   490;   864;     7;     1;     2;     2;  -100;  -100;   5.5; drag-outd-01; 5; 7; 125000; 4215
2023-02-16 03:27:29; hka-aqm-a112;  18.83;  29.85;   488;   851;     7;     1;     2;     2;   -99;   -99;   7.8; drag-outd-01; 1; 7; 125000; 4216
2023-02-16 03:42:35; hka-aqm-a112;  18.79;  29.89;   487;   872;     7;     1;     2;     2;  -111;  -111;   3.5; drag-lps8-08; 3; 7; 125000; 4217
2023-02-16 03:57:41; hka-aqm-a112;  18.75;  29.89;   487;   845;     7;     1;     2;     2;  -108;  -108;   6.8; drag-lps8-08; 7; 7; 125000; 4218
2023-02-16 04:12:49; hka-aqm-a112;  18.74;  29.96;   487;   878;     7;     1;     2;     2;  -110;  -110;   3.0; drag-lps8-02; 3; 7; 125000; 4219
2023-02-16 04:27:55; hka-aqm-a112;  18.70;  29.99;   489;   857;    10;     3;     2;     2;  -100;  -100;   8.8; drag-outd-01; 6; 7; 125000; 4220
2023-02-16 04:43:02; hka-aqm-a112;  18.68;  30.02;   490;   858;     7;     1;     2;     2;  -111;  -111;   5.0; drag-lps8-02; 4; 7; 125000; 4221
2023-02-16 04:58:10; hka-aqm-a112;  18.65;  30.02;   494;   846;    10;     3;     2;     2;  -109;  -109;   4.2; drag-lps8-02; 2; 7; 125000; 4222
2023-02-16 05:13:16; hka-aqm-a112;  18.60;  30.09;   488;   832;     7;     1;     2;     2;  -112;  -112;   3.5; drag-lps8-02; 1; 7; 125000; 4223
2023-02-16 05:28:22; hka-aqm-a112;  18.54;  30.16;   487;   868;     7;     1;     2;     2;  -110;  -110;   2.8; drag-lps8-02; 5; 7; 125000; 4224
2023-02-16 05:43:29; hka-aqm-a112;  18.56;  30.09;   487;   846;     7;     1;     2;     2;  -108;  -108;   7.5; drag-lps8-08; 0; 7; 125000; 4225
2023-02-16 05:58:35; hka-aqm-a112;  18.61;  30.06;   480;   844;    10;     3;     2;     2;  -108;  -108;   6.5; drag-lps8-08; 4; 7; 125000; 4226
2023-02-16 06:13:41; hka-aqm-a112;  18.56;  30.09;   488;   867;     8;     1;     2;     2;  -107;  -107;   6.0; drag-lps8-08; 6; 7; 125000; 4227
2023-02-16 06:28:50; hka-aqm-a112;  18.56;  30.16;   480;   810;     8;     1;     2;     2;  -106;  -106;   4.5; drag-lps8-08; 2; 7; 125000; 4228
2023-02-16 06:43:56; hka-aqm-a112;  18.56;  30.77;   483;   864;     8;     1;     2;     2;  -108;  -108;   3.5; drag-lps8-08; 3; 7; 125000; 4229
2023-02-16 06:59:02; hka-aqm-a112;  18.65;  31.10;   495;   855;    54;     5;     2;     2;  -119;  -119;  -0.8; drag-lps8-02; 0; 7; 125000; 4230
2023-02-16 07:14:09; hka-aqm-a112;  18.93;  32.05;   502;   868;    54;     5;     2;     2;  -106;  -106;   7.5; drag-lps8-08; 7; 7; 125000; 4231
2023-02-16 07:29:16; hka-aqm-a112;  18.99;  31.47;   504;   901;    11;     2;     2;     2;  -114;  -114;   1.0; drag-lps8-02; 5; 7; 125000; 4232
2023-02-16 07:44:22; hka-aqm-a112;  18.88;  30.97;   503;   795;    62;     8;     2;     2;  -103;  -103;   8.2; drag-outd-01; 1; 7; 125000; 4233
2023-02-16 07:59:28; hka-aqm-a112;  19.34;  29.75;   494;   876;    31;     8;     2;     2;  -113;  -113;   2.2; drag-lps8-02; 3; 7; 125000; 4234
2023-02-16 08:14:34; hka-aqm-a112;  19.76;  29.45;   510;   917;   107;    23;     2;     3;  -105;  -105;   6.8; drag-lps8-08; 1; 7; 125000; 4235
2023-02-16 08:29:41; hka-aqm-a112;  20.15;  29.01;   525;   947;   119;    27;     2;     3;  -115;  -115;  -0.8; drag-lps8-02; 7; 7; 125000; 4236
2023-02-16 08:44:49; hka-aqm-a112;  20.40;  28.53;   531;   959;   132;    31;     2;     3;  -100;  -100;   8.8; drag-outd-01; 6; 7; 125000; 4237
2023-02-16 08:59:55; hka-aqm-a112;  20.64;  28.13;   542;   959;   165;    43;     2;     3;  -114;  -114;  -2.0; drag-lps8-02; 5; 7; 125000; 4238
2023-02-16 09:15:01; hka-aqm-a112;  20.85;  28.16;   556;   982;   234;    68;     2;     3;  -100;  -100;   7.5; drag-outd-01; 0; 7; 125000; 4239
2023-02-16 09:25:09; hka-aqm-a112;  20.86;  28.26;   564;   962;   341;   114;     2;     3;  -113;  -113;   3.2; drag-lps8-02; 4; 7; 125000; 4240
2023-02-16 09:28:49; hka-aqm-a112;  20.88;  28.19;   562;   962;   350;   117;     1;     1;  -105;  -105;   5.8; drag-lps8-08; 2; 7; 125000; 4241
2023-02-16 09:29:09; hka-aqm-a112;  20.89;  28.19;   561;   981;   425;   148;     1;     1;  -115;  -115;  -1.0; drag-lps8-02; 6; 7; 125000; 4242
2023-02-16 09:30:07; hka-aqm-a112;  20.92;  28.19;   569;   988;   365;   121;     1;     2;  -106;  -106;   6.5; drag-lps8-08; 1; 7; 125000; 4243
2023-02-16 09:30:29; hka-aqm-a112;  20.93;  28.19;   567;   876;   416;   145;     1;     1;  -104;  -104;   5.0; drag-lps8-08; 2; 7; 125000; 4244
2023-02-16 09:31:49; hka-aqm-a112;  20.89;  28.26;   568;   958;   322;   101;     0;     2;  -101;  -101;   9.0; drag-outd-01; 4; 7; 125000; 4245
2023-02-16 09:35:09; hka-aqm-a112;  20.91;  28.26;   570;   984;   380;   126;     1;     2;  -114;  -114;  -1.5; drag-lps8-02; 5; 7; 125000; 4246
2023-02-16 09:36:28; hka-aqm-a112;  20.88;  28.26;   574;   914;   355;   114;     1;     1;  -119;  -119;  -1.2; drag-lps8-02; 7; 7; 125000; 4247
2023-02-16 09:37:09; hka-aqm-a112;  20.91;  28.26;   573;   956;   377;   127;     0;     3;  -102;  -102;   8.2; drag-outd-01; 3; 7; 125000; 4248
