# Logfile LoRaWAN TTN/TTS V3 logger version hka-log V 1.1
date_time;device_id;tmp;hum;CO2;VOC;vis;IR;WIFI;BLE;rssi;channel_rssi;snr;gateway;channel_index;spreading_factor;bandwidth;f_cnt
2023-05-15 00:06:48; hka-aqm-a101;  25.95;  38.04;   463;   956;     4;     0;     1;     0;  -118;  -118;  -1.5; drag-lps8-08; 5; 7; 125000; 1007
2023-05-15 00:21:54; hka-aqm-a101;  25.94;  38.11;   466;   974;     4;     0;     1;     0;  -113;  -113;  -2.2; drag-lps8-02; 1; 7; 125000; 1008
2023-05-15 00:37:01; hka-aqm-a101;  25.94;  38.04;   468;   925;     4;     0;     1;     0;  -118;  -118;  -4.0; drag-lps8-08; 2; 7; 125000; 1009
2023-05-15 00:52:07; hka-aqm-a101;  25.96;  38.04;   468;   959;     6;     2;     1;     0;  -113;  -113;  -0.2; drag-lps8-02; 0; 7; 125000; 1010
2023-05-15 01:07:13; hka-aqm-a101;  25.94;  38.04;   468;   977;     4;     0;     1;     0;  -113;  -113;   3.2; drag-outd-01; 6; 7; 125000; 1011
2023-05-15 01:22:21; hka-aqm-a101;  25.96;  38.08;   475;   939;     4;     0;     1;     0;  -111;  -111;  -4.0; drag-lps8-02; 3; 7; 125000; 1012
2023-05-15 01:37:27; hka-aqm-a101;  25.96;  38.08;   482;   970;     4;     0;     1;     0;  -112;  -112;  -1.0; drag-lps8-02; 2; 7; 125000; 1013
2023-05-15 01:52:34; hka-aqm-a101;  25.96;  38.04;   474;   940;     4;     0;     1;     0;  -107;  -107;   1.5; drag-lps8-02; 4; 7; 125000; 1014
2023-05-15 02:07:40; hka-aqm-a101;  25.96;  38.11;   477;   875;     4;     0;     1;     0;  -116;  -116;  -2.5; drag-lps8-08; 6; 7; 125000; 1015
2023-05-15 02:22:46; hka-aqm-a101;  25.94;  38.11;   489;   954;     4;     1;     1;     0;  -112;  -112; nan; drag-lps8-02; 0; 7; 125000; 1016
2023-05-15 02:37:53; hka-aqm-a101;  25.96;  38.04;   478;   925;     4;     0;     1;     0;  -118;  -118;  -3.0; drag-lps8-08; 1; 7; 125000; 1017
2023-05-15 02:53:01; hka-aqm-a101;  25.96;  38.04;   482;   985;     4;     1;     1;     0;  -114;  -114; nan; drag-outd-01; 5; 7; 125000; 1018
2023-05-15 03:08:07; hka-aqm-a101;  25.95;  37.98;   481;   967;     4;     0;     1;     0;  -121;  -121;  -2.8; drag-outd-01; 3; 7; 125000; 1019
2023-05-15 03:23:14; hka-aqm-a101;  25.98;  37.98;   480;   921;     4;     0;     1;     0;  -115;  -115;   3.0; drag-outd-01; 7; 7; 125000; 1020
2023-05-15 03:38:21; hka-aqm-a101;  25.96;  37.98;   483;   934;     4;     0;     1;     0;  -111;  -111;  -3.8; drag-lps8-02; 3; 7; 125000; 1021
2023-05-15 03:53:27; hka-aqm-a101;  25.96;  37.94;   488;   902;     4;     0;     1;     0;  -114;  -114;   3.8; drag-outd-01; 7; 7; 125000; 1022
