# Logfile LoRaWAN TTN/TTS V3 logger version hka-log V 1.1
date_time;device_id;tmp;hum;CO2;VOC;vis;IR;WIFI;BLE;rssi;channel_rssi;snr;gateway;channel_index;spreading_factor;bandwidth;f_cnt
2022-11-03 00:03:52; hka-aqm-a103;  26.20;  30.23;   459;   613;     9;     2;     1;     0;   -58;   -58;   9.8; drag-lps8-01; 1; 8; 125000; 2941
2022-11-03 00:18:58; hka-aqm-a103;  26.18;  30.16;   461;   632;     8;     1;     1;     0;   -60;   -60;  12.5; drag-lps8-01; 3; 8; 125000; 2942
2022-11-03 00:34:05; hka-aqm-a103;  26.18;  30.09;   465;   618;    11;     4;     1;     0;   -60;   -60;  11.5; drag-lps8-01; 0; 8; 125000; 2943
2022-11-03 00:49:11; hka-aqm-a103;  26.15;  29.82;   462;   616;     8;     0;     0;     0;   -59;   -59;  11.8; drag-lps8-01; 7; 8; 125000; 2944
2022-11-03 01:04:17; hka-aqm-a103;  26.18;  29.62;   464;   616;    11;     4;     1;     0;   -57;   -57;   8.0; drag-lps8-01; 5; 8; 125000; 2945
2022-11-03 01:19:23; hka-aqm-a103;  26.15;  29.42;   463;   573;     8;     0;     1;     0;   -57;   -57;   9.2; drag-lps8-01; 6; 8; 125000; 2946
2022-11-03 01:34:30; hka-aqm-a103;  26.14;  29.21;   466;   536;    11;     4;     0;     0;   -57;   -57;   7.5; drag-lps8-01; 2; 8; 125000; 2947
2022-11-03 01:49:38; hka-aqm-a103;  26.12;  28.94;   467;   559;     8;     0;     1;     0;   -59;   -59;  11.2; drag-lps8-01; 1; 8; 125000; 2948
2022-11-03 02:04:44; hka-aqm-a103;  26.15;  28.70;   469;   550;    11;     4;     1;     0;   -58;   -58;   8.0; drag-lps8-01; 2; 8; 125000; 2949
2022-11-03 02:19:50; hka-aqm-a103;  26.14;  28.57;   472;   592;    11;     3;     1;     0;   -60;   -60;  12.5; drag-lps8-01; 3; 8; 125000; 2950
2022-11-03 02:34:56; hka-aqm-a103;  26.12;  28.47;   473;   632;     9;     1;     1;     0;   -57;   -57;  10.8; drag-lps8-01; 4; 8; 125000; 2951
2022-11-03 02:50:03; hka-aqm-a103;  26.10;  28.26;   479;   664;     8;     0;     1;     0;   -59;   -59;  10.8; drag-lps8-01; 7; 8; 125000; 2952
2022-11-03 03:05:09; hka-aqm-a103;  26.12;  27.99;   483;   613;     8;     0;     0;     0;   -59;   -59;  11.0; drag-lps8-01; 6; 8; 125000; 2953
2022-11-03 03:20:16; hka-aqm-a103;  26.09;  27.85;   481;   581;     8;     0;     1;     0;   -60;   -60;   9.0; drag-lps8-01; 0; 8; 125000; 2954
2022-11-03 03:35:23; hka-aqm-a103;  26.09;  27.58;   485;   546;    11;     3;     1;     0;   -58;   -58;   8.2; drag-lps8-01; 5; 8; 125000; 2955
2022-11-03 03:50:29; hka-aqm-a103;  26.08;  27.51;   483;   539;     8;     0;     1;     0;   -59;   -59;  11.8; drag-lps8-01; 1; 8; 125000; 2956
2022-11-03 04:05:37; hka-aqm-a103;  26.06;  27.28;   486;   520;     8;     1;     1;     0;   -59;   -59;  11.0; drag-lps8-01; 6; 8; 125000; 2957
2022-11-03 04:20:44; hka-aqm-a103;  26.10;  27.24;   490;   517;     8;     0;     0;     0;   -60;   -60;  10.5; drag-lps8-01; 0; 8; 125000; 2958
2022-11-03 04:35:50; hka-aqm-a103;  26.06;  27.14;   483;   542;     8;     0;     0;     0;   -59;   -59;  11.5; drag-lps8-01; 3; 8; 125000; 2959
2022-11-03 04:50:57; hka-aqm-a103;  26.04;  27.04;   482;   557;     8;     1;     1;     0;   -59;   -59;   8.5; drag-lps8-01; 2; 8; 125000; 2960
2022-11-03 05:06:03; hka-aqm-a103;  26.05;  26.97;   474;   563;     8;     0;     0;     0;   -60;   -60;  10.0; drag-lps8-01; 7; 8; 125000; 2961
2022-11-03 05:21:10; hka-aqm-a103;  26.04;  26.97;   469;   578;     8;     0;     1;     0;   -58;   -58;   9.0; drag-lps8-01; 5; 8; 125000; 2962
2022-11-03 05:36:17; hka-aqm-a103;  26.08;  26.76;   473;   598;     8;     0;     1;     0;   -59;   -59;  11.0; drag-lps8-01; 4; 8; 125000; 2963
2022-11-03 05:51:16; hka-aqm-a103;  26.12;  26.76;   473;   582;   386;    72;     1;     0;   -59;   -59;   9.5; drag-lps8-01; 0; 8; 125000; 2964
2022-11-03 05:51:57; hka-aqm-a103;  26.11;  26.59;   475;   596;     8;    48;     1;     0;   -58;   -58;   9.8; drag-lps8-01; 1; 8; 125000; 2965
2022-11-03 06:07:03; hka-aqm-a103;  26.08;  26.63;   468;   555;    11;     3;     0;     0;   -60;   -60;  11.2; drag-lps8-01; 7; 8; 125000; 2966
2022-11-03 06:22:09; hka-aqm-a103;  26.01;  26.49;   470;   607;     8;     0;     1;     0;   -58;   -58;   8.0; drag-lps8-01; 5; 8; 125000; 2967
2022-11-03 06:37:16; hka-aqm-a103;  25.99;  26.63;   461;   618;     8;     0;     1;     0;   -58;   -58;   9.5; drag-lps8-01; 3; 8; 125000; 2968
2022-11-03 06:52:22; hka-aqm-a103;  25.99;  26.76;   475;   645;     8;     0;     0;     0;   -59;   -59;  11.0; drag-lps8-01; 6; 8; 125000; 2969
